wiki_ID,mov_name,year,month,revenue,numVotes,averageRating
4069403,The Rapture,1991,9,1277404.0,5808,6.3
3469200,March on Rome,1962,,,705,7.3
6954737,Justice League: New Frontier,2008,2,5231128.0,21112,6.9
29832031,Claretta,1984,,,63,6.3
10772859,Bidaai,1974,10,,67,6.6
21003194,Tales That Witness Madness,1973,10,,2025,5.6
321496,Pirates of the Caribbean: The Curse of the Black Pearl,2003,7,654264015.0,1180659,8.1
26332461,Pattanathil Sundaran,2003,12,,236,4.9
20225590,Solstorm,2007,11,,1984,5.1
5638004,Missing in Action 2: The Beginning,1985,,10755447.0,9037,5.3
15775421,Denver and Rio Grande,1952,5,1180000.0,592,5.7
7114810,Trollywood,2004,,,63,8.7
7586065,Raja Babu,1994,1,,3101,6.4
35298846,Fantômas,1947,9,,134,5.7
14811847,Downloading Nancy,2008,,20250.0,3039,5.7
32205817,Pretty Baby,1950,9,,418,6.5
2586953,Parineeta,2005,6,,9484,7.2
5332316,Feed,2005,,,6014,5.3
26670965,Rude Awakening,1989,,3169719.0,1460,4.8
163894,Heavenly Creatures,1994,10,,66506,7.3
10500185,Golden Gate,1994,1,395105.0,924,5.3
31025699,Serenata en Acapulco,1951,,,8,6.5
23245787,San Yuan Li,2003,,,21,6.6
15263353,To the Starry Island,1993,12,,148,7.0
19460856,Adventures of Power,2009,10,,1980,5.8
24640838,The Good and the Bad,1976,,,358,6.7
28467334,The King's New Clothes,1961,5,,76,7.3
23920968,Slaves in Bondage,1937,7,,233,4.4
3550414,The Lost Planet,1953,,,85,5.2
8190777,The New Country,2000,11,,1601,7.3
16909171,Fast and Furious,1939,,,861,6.1
822146,The Wicked Lady,1945,11,,1596,6.8
22442724,The Visitors,1972,2,,1550,6.3
12505370,Hard Country,1981,,,799,5.6
14671962,When Willie Comes Marching Home,1950,2,,824,6.4
4584458,Dillagi,1999,11,,1229,5.3
2793610,The Holiday,2006,12,205135175.0,305649,6.9
31332647,Nazrana,1961,,,56,7.0
17325678,The Mystic,1925,9,,213,6.4
29823790,Hospitals: The White Mafia,1973,5,,199,6.4
7866939,Hugo the Hippo,1975,12,,533,6.8
14965224,The Shakedown,1929,3,,296,6.6
18953509,Kinoautomat,1969,,,94,8.1
3198630,Porky Chops,1949,2,,748,6.2
27742950,The Long Haul,1957,8,,879,6.7
22881753,Our Twisted Hero,1992,8,,250,7.4
61053,Trader Horn,1931,,,1086,6.2
18389403,The Feather,1929,11,,9,7.6
27488151,The Lady of the Camellias,1981,3,,698,6.9
12815919,El hombre que se quiso matar,1942,2,,75,7.1
10641137,Chhoti Bahu,1971,,,100,6.0
11250830,Famine-33,1991,,,400,7.4
11792000,Violent Summer,1959,,,1800,7.3
8415205,The Female Prince,1964,12,,22,5.9
762578,Touching Starlight,1996,8,,55,5.1
31029295,Novia a la medida,1949,,,21,6.9
3511167,George Wallace,1997,8,,1586,7.1
1194084,Chicken Little,2005,10,320432837.0,98522,5.7
11311970,I Yam What I Yam,1933,9,,349,6.9
612752,Wizards,1977,2,9000000.0,12672,6.3
9956444,My Dinner with Jimi,2003,,,264,6.3
9997826,"México, la revolución congelada",1973,,,78,8.0
8888667,Undefeated,2003,7,,801,5.3
30502744,Swaroopam,1992,,,11,7.9
32368036,Shotru,2011,6,,360,5.9
23752458,Personal Affair,1953,10,,594,6.5
6494145,Animal Farm,1954,,,18555,7.2
12820947,Zero Woman,1995,,,949,6.6
31678415,Scooby-Doo! Legend of the Phantosaur,2011,,,2820,6.6
22875942,A Very Moral Night,1977,10,,281,6.9
30420106,"Love, in between",2010,11,836481.0,288,5.9
74864,The Last of the Mohicans,1920,,,1406,6.7
17929789,Melody of Murder,1951,,,205,6.4
16007032,Marius et Jeannette,1997,8,,1668,6.9
2053380,Scooby-Doo and the Witch's Ghost,1999,10,,8919,7.3
34212454,"Joe Palooka, Champ",1946,5,,51,5.6
33322482,Freerunner,2011,,,5298,3.5
10708743,Aashirwad,1968,,,241,7.6
14418816,Madame Sin,1972,,,1110,5.7
1834382,Les malheurs d'Alfred,1972,,,956,6.0
31098849,The Best Pair of Legs in the Business,1974,9,,243,6.0
1777408,"Stay Away, Joe",1968,,,1476,4.5
26273704,Restrepo,2010,7,1436391.0,24231,7.4
24628048,Thenum Vayambum,1981,11,,34,6.5
20587670,Dubai Babu,2009,5,,6,7.2
35275132,Sessomatto,1973,12,,711,6.1
18080043,Tokyo Twilight,1957,4,,4581,8.1
3479886,Stardust,2007,8,135553760.0,280694,7.6
10564861,Love Stories,1997,,,555,7.0
9822891,Sharpe's Justice,1997,5,,1958,7.4
5045608,The Kid Brother,1927,,,4720,7.6
28178332,Small Hotel,1957,10,,212,7.0
31338293,Recoil,1953,8,,199,6.0
9857675,Besos perdidos,1945,,,13,5.6
33198024,Onmyoji 2,2003,10,,578,6.0
32456611,Rotkäppchen,1962,,,159,5.7
12948037,To the Extreme,2000,,,380,5.4
4517374,Junkers Come Here,1994,7,,257,7.1
3024248,Stay Alive,2006,3,27105095.0,33591,5.0
1145800,"Me, Myself & Irene",2000,6,149270999.0,247105,6.6
4617235,Aida,1987,,,24,6.1
21606450,Bank Holiday,1938,,,529,6.4
34737436,Matru Ki Bijlee Ka Mandola,2013,6,,6293,5.6
20771864,Bravissimo,1955,11,,237,6.5
3371045,Army Daze,1996,,,174,6.0
62592,The Philadelphia Story,1940,12,3000000.0,72466,7.9
28373863,Divotvorný klobouk,1953,7,,26,6.4
30524,The Year of Living Dangerously,1983,1,,22480,7.1
23502703,The Wall That Heals,1997,,,11,7.3
16871052,Aur Ek Prem Kahani,1996,,,39,7.7
20410007,Un Amore,1965,12,,21,6.8
3020547,Shake Hands with the Devil,1959,,,1461,7.0
1647860,Mississippi Mermaid,1969,,,7063,6.9
3203830,Escape from Hong Kong Island,2004,,,174,6.4
12798963,To the Last Man,1933,9,,648,6.3
32496091,Masters,2012,3,,565,5.8
20761542,Christmas At Cadillac Jack's,2007,12,,277,6.7
21767225,If Paris Were Told to Us,1956,1,,274,6.3
16077737,Immortal Combat,1993,,,445,4.9
21944870,Time to Kill,1942,,,318,6.4
1690089,Enlarged to Show Detail,1996,12,,58,9.0
15670036,Haunted Island,1928,3,,24,2.6
6307392,Thanks A Million,1935,10,,262,6.4
10087605,Where There's a Will,2006,,,339,6.3
27137478,Any Number Can Play,1949,6,,1088,6.8
36195233,Saajan Ki Baahon Mein,1995,7,,95,4.5
15063943,Aag Hi Aag,1987,4,,114,4.9
560511,Stripes,1981,6,85297000.0,78251,6.8
27369264,The Legend Is Born – Ip Man,2010,6,,32674,7.0
33000092,Let Us Live,1939,,,656,6.7
5227184,Shortbus,2006,10,5433051.0,34935,6.4
31302696,The Little Gangster,1990,,,496,6.7
2880075,Inspector Clouseau,1968,7,,3059,4.7
28184932,Poslední mohykán,1947,,,86,7.6
12883423,Normal Life,1996,10,,2483,6.2
14736880,Uncivil War Birds,1946,3,,418,7.1
4555159,Kaadhal Kavithai,1999,,,54,6.1
25435675,The Headless Woman,1947,4,,29,6.9
6034369,Naaga,2003,1,,419,3.6
26304324,Nokketha Dhoorathu Kannum Nattu,1984,,,419,7.9
10394520,No Time for Love,1943,,,968,6.8
10791980,Kazhugu,1981,3,,134,6.4
8246088,Raising Genius,2004,3,,466,4.0
7322866,Ash Wednesday,2002,10,,3145,5.8
33723777,The Sphinx,1933,,,506,5.6
9613367,The Devil Horse,1932,,,49,6.8
28855418,Valfångare,1939,8,,12,6.4
657809,The Next Karate Kid,1994,8,15826984.0,33096,4.5
7869288,Samarasimha Reddy,1999,1,,954,7.5
29642489,Operation C.I.A.,1965,9,,176,4.9
164359,The Buddy Holly Story,1978,5,14363400.0,9779,7.2
18153847,Charley and the Angel,1973,3,,627,6.0
11966958,Adventures of Johnny Tao: Rock Around the Dragon,2007,2,,482,4.2
35804217,Boston Blackie and the Law,1946,12,,340,6.3
4306406,My Best Friend Is a Vampire,1988,5,,4136,6.0
24383800,Let's Go Native,1930,,,157,5.8
26208838,Thodi Kodallu,1957,,,50,8.6
32806491,Fugitive of the Plains,1943,,,99,5.1
33498623,Death at Love House,1976,,,396,4.8
30327,The Terminator,1984,10,78371200.0,904435,8.1
2029825,X-Men: The Last Stand,2006,5,459359555.0,533125,6.6
15155997,Em4Jay,2006,,,132,6.3
11385169,Tom's Photo Finish,1957,11,,621,7.4
17759980,Otis,2008,6,,5260,5.9
1971197,The King of Jazz,1930,8,,1547,6.7
17226530,Crossfire,1997,,,368,7.7
3361465,The Flame and the Arrow,1950,,2900000.0,4142,6.8
817110,Comme un coup de tonnerre,1950,8,,15,6.5
6180798,The Silencers,1967,2,16318124.0,3698,5.9
3150394,Duck Soup to Nuts,1944,5,,678,7.2
7259438,The Evidence of the Film,1913,,,428,6.2
30141773,Higglety Pigglety Pop! or There Must Be More to Life,2010,3,,280,6.7
1677642,Five Corners,1987,5,,3795,6.1
29002942,Tread Softly,1965,,,182,5.7
14232431,The Cabin in the Cotton,1932,,,1842,6.6
27297528,Meet Sexton Blake,1945,2,,94,5.3
7220133,Speakeasy,1929,,,81,5.1
18070237,Double Harness,1933,7,493000.0,1273,6.8
1097160,Let's Rock,1958,6,,157,5.0
35765318,Untitled Vishnuvardhan Project,2012,11,,10303,7.0
6777127,Rembrandt,1936,,,1953,7.1
5396711,Nate and Hayes,1983,,1963756.0,2365,6.1
25877544,Bandits vs. Samurai Squadron,1978,,,418,6.6
18757595,Nabi,2001,8,,205,6.0
32979951,The Palestinian,1977,,,196,8.6
4241641,Hell Is a City,1960,4,,1298,7.0
650540,Dracula: Dead and Loving It,1995,12,10772144.0,44368,5.8
1849364,When I Fall in Love... with Both,2000,4,,45,7.2
13547354,Ninna Nedu Repu,2008,10,,39,4.1
171047,Restoration,1995,12,4005941.0,9783,6.6
28115599,Dickens of London,1976,,,80,7.2
4532800,The Serpent's Kiss,1997,5,,1809,5.7
8309714,State's Evidence,2006,,,759,6.0
19687569,The Bleeding,2009,,,1099,3.0
7884497,Dr. Jekyll and Mr. Hyde,1913,3,,382,5.2
6198415,Metropolis,2001,5,4035192.0,22277,7.2
23691224,Pals of the Golden West,1951,,,90,6.0
5959523,La Fuga,2001,5,,835,6.5
5881470,The Secret Lives of Dentists,2003,,3707201.0,3522,6.4
6090957,The Devil's Brigade,1968,,8000000.0,6092,6.7
4092456,The Hound of the Baskervilles,1981,,,6335,8.5
6032498,Let's Rock Again,2004,,,186,7.6
13769469,Lady Ice,1974,,,599,4.7
33010248,Hair is Falling,2011,8,,33,5.4
6735527,Finders Keepers,1966,,,172,5.0
6073527,Children of the Corn: Revelation,2001,10,,3106,3.4
27285438,Uncertain Glory,1944,,,1465,7.1
6787832,Moe and the Big Exit,2007,3,,202,6.7
1710652,G.I. Blues,1960,8,,4337,6.2
19746162,Confesión a Laura,1990,,,257,7.0
21633472,The Judge,1960,10,,103,6.2
31420018,Mimics Parade,1991,,,152,6.3
27439224,The Last Hard Men,1976,4,,2566,6.2
20206791,Dreyfus,1930,,,61,6.3
32854372,Just Before Nightfall,1971,,,2201,7.2
2451939,To End All Wars,2001,,,11488,7.0
62693,The Long Voyage Home,1940,,580129.0,4775,6.9
1205454,The Broken Hearts Club: A Romantic Comedy,2000,,2019121.0,8047,6.9
32793256,The Making of Plus One,2010,,,99,5.9
5434567,Hitler: A Film from Germany,1977,,,886,7.5
15451313,Sapoot,1996,11,,1208,5.2
20001994,El Dorado,1921,10,,477,7.1
23691148,Springtime in the Sierras,1947,,,226,6.0
74823,The Italian,1915,1,,440,6.6
5656694,Allari Bullodu,2005,,,166,3.3
26227154,On an Island with You,1948,5,,1022,5.9
19270772,Bajimaat,2008,6,,21,6.9
6004229,Back in Business,1997,5,,434,4.4
4121036,London,2006,2,20361.0,24419,6.4
6822250,The Seventh Coin,1993,,,247,4.6
35660011,Hell,2011,6,,12301,5.9
7444392,"Ciao, Professore!",1993,,,2247,6.9
35863355,Cruel Summer,2012,5,,91,7.3
21809318,The Moment of Truth,1965,3,,998,7.2
10641282,Sharmeelee,1971,,,178,6.9
754442,Beauty,1998,9,,1005,6.7
25830373,Limbo,1972,11,,65,6.2
19603070,Amour,1970,8,,20,5.1
5748569,How to Cheat in the Leaving Certificate,1998,,,72,7.0
30060100,To Trap a Kidnapper,1982,,,35,6.1
12757367,Mon fils à moi,2006,,,829,6.8
6544795,Nomad,2005,7,3088685.0,3945,5.8
25526577,Dinner For Schmucks,2010,7,86406677.0,109875,5.9
9006810,Thoth,2001,,,240,6.7
15071129,Black Patch,1957,,,325,5.9
1128561,Crossroads,2002,2,61141030.0,41643,3.6
35055676,Balad El Banat,2007,,,18,3.8
19063422,Tatsu,1994,,,9,5.3
5735181,The Dragon of Evil Against the Saint Warrior,1969,5,,2208,7.0
171540,The People vs. Larry Flynt,1996,10,20300385.0,99234,7.3
10792033,Thambikku Entha Ooru,1984,4,,243,7.0
26669004,Saviour of the Soul,1993,,,757,6.0
2486990,Scary Movie 4,2006,4,,127159,5.1
23751392,Ee Pattanathil Bhootham,2009,7,,470,3.3
5479712,Tarzan and the Mermaids,1948,,,2084,5.6
33002475,Insaaf Ki Pukar,1987,,,45,5.2
6143449,You Can't Win 'Em All,1970,7,,1548,5.7
15667865,Evil Twin,2007,5,2396341.0,273,5.4
844363,Moonlight Whispers,1999,,,957,6.9
20057710,Satan,1920,1,,100,6.9
28857924,Polonia Restituta,1981,,,19,6.2
18468459,El Harrif,1983,,,1522,7.6
16186514,Fanny by Gaslight,1944,,17285.0,607,6.5
5574408,Who Is Chris Rock?,1989,7,,26,5.8
14290295,The Trip,2002,,,3892,7.0
12690499,Kismat Konnection,2008,7,,5942,5.3
32529307,Color Me Obsessed,2011,,,364,6.7
1055466,Primal Fear,1996,4,102616183.0,239818,7.7
844360,Of Freaks and Men,1998,,,4218,7.0
7977406,Dirty Work,1933,,,1968,7.5
24614656,Normal People Scare Me,2006,,,29,8.4
29564604,The Beirut Encounter,1981,,,49,7.2
19481265,Mesmer,1994,,,1104,5.9
11298111,From the Journals of Jean Seberg,1995,,,287,7.1
2010815,How to Make a Monster,2001,10,,1854,4.4
2994014,The NeverEnding Story III,1994,,,12243,3.2
27349422,The Man Outside,1967,8,,73,6.4
19571697,Pehchaan,1993,10,,192,4.4
7905624,23rd March 1931: Shaheed,2002,6,,790,5.3
202133,The Rules of the Game,1939,,,30670,7.9
24165807,Confessions of a Gambler,2008,4,,36,6.9
13725885,When Love Took Wings,1915,4,,99,6.0
8901969,Percy's Progress,1974,,,314,3.7
1686031,Unleashed,2005,2,50871113.0,106872,7.0
36161296,Maa,1976,,,111,6.6
10204889,Barbe-bleu,1901,,,1824,6.9
24165863,The Big Gamble,1961,7,,306,5.8
202140,The 400 Blows,1959,5,,125068,8.1
1863169,Secondhand Lions,2003,9,47902566.0,60285,7.5
1363646,Rad,1986,3,2015882.0,6814,6.7
35003627,Indru Pol Endrum Vaazhga,1977,,,18,7.2
23923137,Hitler - Dead or Alive,1942,11,,362,4.7
22356460,A Very Christmas Story,2000,,,59,5.1
26411944,The Man Who Lies,1968,3,,940,6.8
10115335,Relative Strangers,2006,,,4307,5.3
29083101,The Way of the Strong,1928,6,,103,6.2
10086955,Naked Tango,1990,9,,699,5.9
32575163,On Fertile Lands,1980,,,735,7.7
33406568,Mar Mitenge,1988,11,,41,5.1
2387930,Red Zone Cuba,1966,11,,6501,1.6
5822491,Crackle of Death,1974,,,94,8.0
14969710,The Spider's Stratagem,1970,,,3068,6.9
20396124,Jet Carrier,1954,8,,16,4.9
33513425,Hunger,1979,,,49,8.0
30706431,Eito Prem,2011,,,53,7.9
12238051,The Land of the Wandering Souls,1999,,,68,7.5
22480621,Petőfi '73,1973,1,,50,6.0
25001260,Transformers: Dark of the Moon,2011,6,1123746996.0,426352,6.2
36316742,Sukumarudu,2012,,,117,4.2
23423931,The Monkey Hustle,1976,,,472,5.2
2069950,The Celluloid Closet,1995,9,1400591.0,7375,7.8
9500996,The Buccaneer,1938,2,,759,6.6
2737704,Martha: Behind Bars,2005,9,,235,5.3
11696927,Bataille de boules de neige,1896,,,1926,6.7
28777800,The Englishman and the Girl,1910,2,,45,4.5
34931384,Achante Aanmakkal,2012,3,,7,6.7
25746110,The Great Texas Dynamite Chase,1976,7,,727,5.9
9673848,Loving Annabelle,2006,3,4200000.0,13272,6.3
29802333,Blade Babjee,2008,,,244,6.4
2243157,Street Trash,1987,9,,11156,5.9
3836795,Souls for Sale,1923,3,,1054,7.0
31156298,Achanum Bappayum,1972,7,,8,8.6
25389318,"Hold Me, Thrill Me, Kiss Me",1992,,,581,5.8
27491670,Pornography: A Thriller,2009,,,595,4.8
5814107,"20,000 Leagues Under the Sea",1997,,,1653,5.7
14018728,"Mommy, I'm Scared!",2004,,,3271,7.5
6742321,You're Never Too Young,1955,8,3400000.0,1655,6.5
26609228,Michael Collins,1996,9,11092559.0,33140,7.1
27192985,Much Too Shy,1942,10,,201,6.2
36288998,The Dark Side of Tomorrow,1975,,,178,5.1
28373952,Kasaři,1958,6,,30,5.9
10387052,Without Reservations,1946,5,3000000.0,1886,6.5
2387940,The Big Picture,1989,,117000.0,6048,6.2
1266575,The Nest,2002,,,5687,6.7
12161086,Alien Thunder,1974,,,360,4.5
4010054,Johnny Belinda,1967,10,,33,7.3
14401723,An Eastern Westerner,1920,5,,1642,6.8
25599710,The Window to Luna Park,1957,6,,100,7.1
28947648,A Pumpkin Full of Nonsense,1985,8,,13,4.1
28326499,The Great Barrier,1937,2,,102,5.9
32896528,Welcome Danger,1929,10,,804,5.9
24461886,Highball,1997,,,907,5.7
1649249,Champagne,1928,8,,2566,5.4
5547674,Baby It's You,1983,3,1867792.0,2080,6.4
27500572,Mad Youth,1940,5,,255,5.0
6650131,Lie with Me,2005,9,,16392,5.2
12734119,The Night Riders,1939,,,423,5.7
1223479,Central Station,1998,4,,41512,8.0
15825607,Where Has Love Gone?,1980,1,,17,6.5
5622643,Gardish,1993,9,,936,7.6
35493003,Greetings to the Devil,2011,8,,764,6.0
28540135,Sporting Love,1936,,,30,5.0
11381074,Rafter Romance,1933,9,,880,6.6
4298713,Captive Women,1952,,,145,5.0
33779759,Doctor Pink,1979,11,,113,5.5
7245752,Ninja Over the Great Wall,1979,,,74,6.5
25546496,Quarter Cutting,2010,11,,463,6.5
33498516,Chronicle,2012,1,126266180.0,259966,7.0
23005516,Aa Okkadu,2009,5,,24,6.8
594422,Moulin Rouge,1952,12,,6259,7.0
33121,Wings of Desire,1987,5,,74920,7.9
7094159,The New Spirit,1942,1,,423,5.7
919411,Restless,2000,,,3906,5.6
1556127,Fiorile,1993,5,,1166,6.8
16166370,Alli Thandha Vaanam,2001,,,85,5.3
26400282,Hunger for Love,1968,6,,138,6.1
3025805,Undertow,2004,10,143597.0,9271,6.5
15620889,Miss London Ltd.,1943,6,,133,5.6
10640425,Eggshells,1969,,,472,5.4
1407389,Bastard Out of Carolina,1996,8,,4731,7.3
9764956,Fantômas se déchaîne,1965,12,,7946,6.8
19747745,Yoyes,1999,,,379,6.1
13569878,Toy Soldiers,1984,,,664,4.8
3835200,Without Honor,1949,10,,401,6.1
24147706,The Laser Man,1988,,,59,4.7
10552268,Valkyrie,2008,12,200276784.0,255125,7.1
4072739,Frozen with Fear,2001,6,,307,4.4
2075415,Aventure Malgache,1944,,,1694,5.4
22644904,It’s Been a Lovely Day,1993,,,75,8.0
26798531,"Job, czyli ostatnia szara komórka",2006,11,,1619,5.0
4316412,Final Analysis,1992,2,28590665.0,14993,5.9
2532983,PR Girls,1998,10,,30,4.8
452313,Varalaru,2006,,,3571,7.3
28947608,Hibernatus,1969,,,6414,6.6
28492953,The Sunken Cemetery,2002,12,,65,5.5
2606661,The Human Bullet,1968,,,461,7.3
14311655,New Jersey Drive,1995,3,,3389,6.6
4598830,Frisco Kid,1935,11,,673,6.2
27171352,Professor Pyarelal,1981,,,128,6.6
10653317,Dupe od mramora,1995,,,270,6.5
35601012,Anokha Daan,1972,,,13,7.6
27365321,Special Delivery,1976,7,,442,6.1
3745404,Hellraiser: Bloodline,1996,,9336886.0,23954,5.1
35562477,Waqt Ki Deewar,1981,,,44,5.7
29366077,The Golden Lady,1979,,,82,4.5
2591130,Towards the Sun,1955,,,54,6.0
27025746,Heartless,2010,5,,10308,5.9
2819679,Rare Melodies,1975,8,,444,7.7
76356,Sky High,1922,,,310,6.0
3901054,Noi the Albino,2003,1,1317132.0,9570,7.3
9975140,D.E.B.S.,2003,,,1218,6.3
21851051,The Secrets of Jonathan Sperry,2008,4,1264275.0,1594,6.8
3675194,Omkara,2006,7,,21670,8.0
34336490,Controsesso,1964,,,212,6.5
31155862,Mooladhanam,1969,8,,8,5.7
2750377,"To Sir, with Love II",1996,,,1420,6.3
14414565,Confession,1937,8,,1311,7.3
8919382,Veerapandiya Kattabomman,1959,,,249,7.9
14747011,For Crimin' Out Loud,1956,5,,278,7.1
27958734,La rueda de la vida,1942,2,,12,6.4
28697022,The Three Weird Sisters,1948,,,179,6.4
20581409,Raaste Kaa Patthar,1972,,,109,5.7
19184874,Phra Rod Meree,1979,,,16,7.1
26883538,The Renegade Ranger,1938,9,,355,5.7
939203,North,1994,7,,14550,4.5
13503842,Marked Men,1919,12,,74,4.6
7111027,Then She Found Me,2007,9,8142237.0,10159,5.9
34516980,Metegol,2013,6,,10142,6.4
168554,Runaway Train,1985,11,8000000.0,31933,7.2
14533242,Coast to Coast,1987,1,,228,7.9
15300863,Waging a Living,2004,,,75,7.3
10358723,The Vagabond King,1930,2,,215,5.4
2000074,Glengarry Glen Ross,1992,9,10725228.0,113184,7.7
14690165,The Phantom Planet,1961,,,3197,3.8
6542990,Requiem of Snow,2005,,,61,6.7
6329365,2:37,2006,,,7321,6.8
19486632,Vamanan,2009,,,179,4.6
1354975,Changing Lanes,2002,4,94935764.0,73701,6.5
13065697,Horseshoes,1923,12,,74,6.6
14068180,The Timid Young Man,1935,10,,138,5.4
22568535,Invasion of the Blood Farmers,1972,8,,1095,3.7
28492584,Evening Bells,1986,3,,187,7.2
3818454,Brannigan,1975,3,,6188,6.1
25345285,Paanch Ghantey Mien Paanch Crore,2011,10,,87,5.7
6150970,Robotech: The Movie,1986,,,456,6.2
20524806,Juke Joint,1947,,,105,5.6
7573757,Hammy's Boomerang Adventure,2006,10,,938,6.1
15526709,Man on Wire,2008,7,2962242.0,57968,7.7
2493559,Dream of an Insomniac,1996,,,2901,6.0
9189901,Cohen vs. Rosi,1998,5,,262,5.0
8640412,Beethoven's 5th,2003,12,,3521,4.0
21371236,Hell Squad,1958,,,182,5.0
20635523,The Boss' Wife,1986,11,,650,4.9
22232800,Hypnotized and Hysterical,2002,9,,492,5.3
7543025,Everything You Want,2005,4,,1730,5.8
19547540,Streets of Blood,2009,,,4067,4.4
30662782,Samaantar,2009,9,,76,7.2
8602796,Anupama,1966,,,516,7.4
15948737,Try to Remember,2004,2,,400,5.5
10965647,Love Story 2050,2008,,,2608,2.6
15851039,Davy Crockett and the River Pirates,1956,7,,2371,6.6
4966348,The Snow Walker,2003,,201149.0,11183,7.3
32846589,I Heart Shakey,2012,,,225,3.6
721245,Comandante,2003,,,3864,6.9
20903069,Goonj,1974,,,21,5.7
24038487,Maclovia,1948,9,,175,7.0
31093111,Glory,1956,,,211,5.7
673306,Night of the Ghouls,1987,,,2610,3.6
18952889,"It's a Mad, Mad, Mad, Mad World",1963,11,46332858.0,44872,7.5
5257516,The Booze Cruise,2003,9,,479,7.0
26802520,Horn 'OK' Pleassss,2009,,,52,4.1
19991665,The Beast with a Million Eyes,1955,,,1699,3.7
16029585,The Tit and the Moon,1994,,,3335,6.3
15470182,The Hunchback,1997,,,1814,6.1
27798699,Stonehenge Apocalypse,2010,6,,2734,4.1
8671328,Mumbai Godfather,2005,,,27,3.7
7005267,They Came To Cordura,1959,,,2398,6.4
25708664,Winnie the Pooh,2011,4,33152846.0,27566,7.1
25567261,The White Raven,1998,,,447,4.4
1370104,Shiza,2004,5,,1049,7.0
7626259,Passion of Mind,2000,5,769272.0,3543,5.5
16178853,Mercury Pookkal,2006,,,47,5.4
3312256,L'armata Brancalone,1966,,,5149,7.7
31025539,Camino de Sacramento,1945,,,26,6.0
9994275,Bajo el signo de la patria,1971,5,,12,7.1
13111116,Jalsa,2008,3,,6424,7.4
35058802,Sahara Cross,1978,7,,136,5.8
4028951,Trapped in a Purple Haze,2000,4,,581,7.0
23679093,And the Pursuit of Happiness,1986,9,,516,7.2
31180701,The Shaggy Dog,1994,11,,382,5.1
9994277,Balada para un mochilero,1971,8,,9,5.4
11278891,Broadway,1929,5,,441,6.2
11151489,Prem Bandhan,1979,,,48,6.9
18175909,The Devil's Daughter,1915,6,,22,6.4
25550414,Born of Hope,2009,12,,2437,6.1
12101601,La vida en un hilo,1945,4,,341,7.5
3994572,Ureme 3,1987,,,30,6.6
1688153,Tais-toi!,2003,10,,30265,7.1
3654037,A Constant Forge,2000,,,498,7.3
28874562,Fridericus,1937,2,,80,7.1
3699869,Winnie the Pooh: Seasons of Giving,1999,11,,1592,6.7
30539880,Wild Boy,1934,,,46,5.8
4237665,I Saw What You Did,1965,7,,3351,6.2
34210518,War of the Planets,1966,6,,659,4.0
9857592,Cuando la primavera se equivoca,1944,,,9,5.8
957359,The Mummy Returns,2001,4,433013274.0,340261,6.4
35042516,Sogni d'oro,1981,9,,1257,6.9
33002659,Sultaan,2000,2,,66,5.8
7444251,Love and Other Catastrophes,1996,,431000.0,2058,6.4
25082255,The Billion Dollar Bubble,1978,6,,94,7.1
2316562,Summer Camp Nightmare,1987,4,,953,5.3
18890435,Lock Up Your Daughters,1969,,,202,5.0
20105535,Kurama tengu-Kyofu Jidai,1928,11,,35,7.0
20567804,School of the Americas Assassins,1994,,,66,6.3
11472483,Dance of the Dwarfs,1983,,,319,3.8
