wiki_ID,char_words,order
11467488,Kathryn,4.0
23822007,Kathryn,0.0
2748481,Kathryn,1.0
31229320,Kathryn,9.0
25245866,Kathryn,0.0
143890,Kathryn,1.0
24334645,Kathryn,8.0
5511248,Kathryn,
20185493,Kathryn,10.0
689785,Kathryn,0.0
156774,Kathryn,
93559,Kathryn,1.0
24159163,Kathryn,
8572609,Kathryn,6.0
30575,Casey,27.0
19787914,Casey,
10676879,Casey,2.0
29029613,Casey,5.0
8640693,Casey,7.0
8326277,Casey,4.0
3198884,Casey,8.0
67417,Casey,0.0
1673949,Casey,5.0
3048950,Casey,1.0
5817036,Casey,
2398332,Casey,1.0
6983705,Casey,
3590838,Casey,
340276,Casey,9.0
600320,Casey,16.0
11924028,Casey,4.0
9085215,Casey,1.0
1599509,Casey,0.0
1709435,Casey,0.0
9793561,Casey,1.0
9793561,Casey,7.0
9793561,Casey,9.0
1254902,Casey,0.0
13778319,Casey,3.0
3592111,Casey,2.0
27405104,Casey,
19874993,Casey,2.0
921865,Casey,1.0
9956825,Casey,6.0
113549,Casey,8.0
21292344,Casey,5.0
27556412,Casey,7.0
32726414,Casey,0.0
559847,Casey,8.0
142049,Casey,19.0
24313378,Casey,
67423,Casey,0.0
19912421,Casey,3.0
1524596,Casey,4.0
35874076,Casey,5.0
172299,Casey,
24564971,Casey,1.0
33498516,Casey,5.0
3527643,Casey,1.0
171550,Casey,4.0
3260698,Casey,
1578168,Casey,5.0
13439139,Casey,3.0
2399430,Casey,
3210077,Casey,2.0
3832964,Casey,2.0
3832964,Casey,24.0
32523986,Casey,1.0
26006495,Casey,5.0
6103939,Casey,5.0
27742950,Casey,5.0
26069230,Casey,1.0
3565461,Casey,15.0
6252532,Casey,0.0
6252532,Casey,6.0
6252532,Casey,11.0
11944726,Casey,1.0
2225976,Casey,1.0
35267783,Casey,1.0
21237721,Casey,
2823258,Casey,0.0
2823258,Casey,1.0
12231265,Casey,0.0
733927,Casey,3.0
15593618,Casey,4.0
23107879,Casey,3.0
2436406,Casey,13.0
3672417,Casey,
25542269,Casey,5.0
12013209,Casey,1.0
2569417,Casey,7.0
14754884,Casey,8.0
14754884,Casey,9.0
27891311,Casey,16.0
1126401,Casey,18.0
4731904,Casey,1.0
7764212,Casey,3.0
2063141,Casey,18.0
33655611,Casey,3.0
728946,Casey,5.0
16301666,Casey,0.0
16301666,Casey,20.0
308430,Casey,1.0
7770667,Casey,9.0
2323962,Casey,1.0
24416479,Admiral,16.0
3917873,Admiral,9.0
157239,Admiral,
22718776,Admiral,22.0
22718776,Admiral,27.0
10160677,Admiral,15.0
77856,Admiral,10.0
5202760,Admiral,
268833,Admiral,17.0
35030671,Admiral,
24162411,Admiral,5.0
14725310,Admiral,11.0
14725310,Admiral,21.0
3557540,Admiral,4.0
3557540,Admiral,14.0
3557540,Admiral,43.0
3557540,Admiral,45.0
3557540,Admiral,48.0
7322415,Admiral,8.0
27405104,Admiral,8.0
9873472,Admiral,
1157124,Admiral,13.0
29034540,Admiral,
20713868,Admiral,4.0
14090644,Admiral,10.0
29545417,Admiral,1.0
1613385,Admiral,10.0
3640544,Admiral,4.0
16676208,Admiral,6.0
26586461,Admiral,6.0
4646185,Admiral,12.0
4646185,Admiral,73.0
50744,Admiral,14.0
50744,Admiral,17.0
15671596,Admiral,4.0
317647,Admiral,12.0
317647,Admiral,26.0
7089265,Admiral,
962431,Admiral,3.0
962431,Admiral,6.0
962431,Admiral,9.0
962431,Admiral,10.0
962431,Admiral,11.0
962431,Admiral,12.0
962431,Admiral,13.0
962431,Admiral,27.0
3071743,Admiral,53.0
3071743,Admiral,54.0
732851,Admiral,1.0
732851,Admiral,3.0
732851,Admiral,8.0
244897,Admiral,8.0
5230818,Admiral,8.0
21170281,Admiral,
88609,Admiral,0.0
88609,Admiral,13.0
43307,Admiral,4.0
21296846,Admiral,1.0
4727,Admiral,11.0
4769447,Admiral,
18307974,Admiral,6.0
5648156,Admiral,
6446036,Admiral,20.0
8691570,Admiral,
26492850,Admiral,
3859075,Admiral,4.0
11350779,Admiral,7.0
24416479,Soldier,17.0
3662683,Soldier,23.0
20402406,Soldier,11.0
6598746,Soldier,
15726696,Soldier,
24260650,Soldier,
1927964,Soldier,
11046944,Soldier,0.0
6735825,Soldier,
15162195,Soldier,
6757571,Soldier,
2689093,Soldier,
32612875,Soldier,15.0
10335706,Soldier,
16963505,Soldier,19.0
16963505,Soldier,24.0
16963505,Soldier,27.0
16963505,Soldier,30.0
16963505,Soldier,31.0
4167411,Soldier,36.0
10267666,Soldier,
192461,Soldier,15.0
192461,Soldier,17.0
192461,Soldier,19.0
1190931,Soldier,61.0
1190931,Soldier,62.0
1190931,Soldier,63.0
1190931,Soldier,64.0
1190931,Soldier,65.0
9487056,Soldier,
36000792,Soldier,2.0
36000792,Soldier,3.0
36000792,Soldier,4.0
36000792,Soldier,5.0
36000792,Soldier,6.0
36000792,Soldier,7.0
36000792,Soldier,8.0
36000792,Soldier,15.0
36000792,Soldier,18.0
35527324,Soldier,
21417215,Soldier,
1252914,Soldier,10.0
1252914,Soldier,11.0
1252914,Soldier,12.0
1252914,Soldier,13.0
24213383,Soldier,
4845813,Soldier,13.0
1882179,Soldier,22.0
1882179,Soldier,23.0
1882179,Soldier,42.0
11892602,Soldier,0.0
21871251,Soldier,12.0
21871251,Soldier,22.0
21871251,Soldier,26.0
21871251,Soldier,38.0
21871251,Soldier,39.0
18166884,Soldier,
7939594,Soldier,
19234163,Soldier,
13245548,Soldier,0.0
13245548,Soldier,1.0
31370907,Soldier,
2349209,Soldier,
35101788,Soldier,12.0
35101788,Soldier,35.0
31231212,Soldier,
3762624,Soldier,
3237313,Soldier,
6790034,Soldier,8.0
13564723,Soldier,0.0
13564723,Soldier,1.0
13564723,Soldier,3.0
13564723,Soldier,4.0
13564723,Soldier,5.0
1643555,Soldier,12.0
19877711,Soldier,
6791799,Soldier,
76018,Soldier,13.0
330659,Soldier,8.0
8401840,Soldier,43.0
8401840,Soldier,44.0
8401840,Soldier,45.0
8401840,Soldier,46.0
8401840,Soldier,47.0
8401840,Soldier,48.0
8401840,Soldier,49.0
8401840,Soldier,50.0
8401840,Soldier,51.0
8401840,Soldier,52.0
8401840,Soldier,53.0
8401840,Soldier,56.0
8401840,Soldier,57.0
8401840,Soldier,77.0
30547958,Soldier,10.0
7251994,Soldier,
26730077,Soldier,
19419882,Soldier,14.0
3145613,Soldier,14.0
3145613,Soldier,24.0
3145613,Soldier,31.0
11492691,Soldier,
13250510,Soldier,5.0
570269,Soldier,
33058811,Soldier,
210219,Soldier,
535335,Soldier,61.0
535335,Soldier,64.0
535335,Soldier,65.0
535335,Soldier,66.0
535335,Soldier,67.0
535335,Soldier,68.0
535335,Soldier,84.0
535335,Soldier,85.0
535335,Soldier,86.0
535335,Soldier,87.0
29129487,Soldier,
4881425,Soldier,7.0
71473,Soldier,
16251166,Soldier,
560511,Soldier,19.0
560511,Soldier,22.0
20904181,Soldier,
32864632,Soldier,
113454,Soldier,25.0
1498491,Soldier,31.0
7084051,Soldier,0.0
1931788,Soldier,
20949207,Soldier,1.0
30951480,Soldier,
2450308,Soldier,17.0
2450308,Soldier,18.0
2450308,Soldier,19.0
2450308,Soldier,20.0
11147246,Soldier,
32631194,Soldier,
1319356,Soldier,
26286855,Soldier,
22989667,Soldier,
25215930,Soldier,
14478278,Soldier,
28115795,Soldier,
1637006,Soldier,
709860,Soldier,14.0
36956792,Soldier,
1808380,Soldier,27.0
15120158,Soldier,
4902239,Soldier,24.0
4902239,Soldier,25.0
4902239,Soldier,26.0
4902239,Soldier,27.0
4902239,Soldier,28.0
4902239,Soldier,29.0
4902239,Soldier,30.0
4902239,Soldier,31.0
4902239,Soldier,36.0
4902239,Soldier,45.0
531816,Soldier,
31855265,Soldier,
23749531,Soldier,7.0
23749531,Soldier,8.0
23749531,Soldier,9.0
23749531,Soldier,10.0
23749531,Soldier,11.0
22342287,Soldier,6.0
28891330,Soldier,
28857930,Soldier,
33268249,Soldier,
29101425,Soldier,
27872371,Soldier,19.0
27872371,Soldier,20.0
27872371,Soldier,39.0
27872371,Soldier,45.0
27872371,Soldier,46.0
27872371,Soldier,48.0
1599541,Soldier,57.0
19453588,Soldier,
11441643,Soldier,
7377259,Soldier,4.0
7377259,Soldier,11.0
5170425,Soldier,
20628062,Soldier,
18583474,Soldier,
25080984,Soldier,
21165486,Soldier,28.0
21165486,Soldier,29.0
230483,Soldier,14.0
5628441,Soldier,
32557025,Soldier,16.0
2521806,Soldier,13.0
2521806,Soldier,27.0
5039977,Soldier,
24416479,Jackie,1.0
2121431,Jackie,
13934307,Jackie,3.0
3658781,Jackie,0.0
27693775,Jackie,13.0
17284185,Jackie,2.0
3754316,Jackie,0.0
394792,Jackie,0.0
24445186,Jackie,4.0
24224913,Jackie,
1617266,Jackie,0.0
14672018,Jackie,
19269020,Jackie,6.0
5026441,Jackie,2.0
33474657,Jackie,
6241436,Jackie,
4865862,Jackie,8.0
6741028,Jackie,
18673005,Jackie,5.0
13439264,Jackie,2.0
7693761,Jackie,2.0
5257516,Jackie,
7368127,Jackie,2.0
1470989,Jackie,12.0
4577546,Jackie,
5058249,Jackie,8.0
447139,Jackie,0.0
5026667,Jackie,5.0
1572988,Jackie,1.0
1572988,Jackie,11.0
5447784,Jackie,9.0
9253028,Jackie,
352795,Jackie,11.0
28858014,Jackie,14.0
28848517,Jackie,4.0
5071341,Jackie,30.0
1693894,Jackie,10.0
19115045,Jackie,
8526754,Jackie,18.0
997918,Jackie,13.0
1573108,Jackie,
24500960,Jackie,2.0
1267905,Jackie,3.0
561226,Jackie,14.0
190423,Jackie,8.0
8364339,Jackie,8.0
6079405,Jackie,0.0
29344186,Jackie,2.0
5994199,Jackie,5.0
5994199,Jackie,11.0
3954917,Jackie,12.0
14992861,Jackie,13.0
19861657,Jackie,2.0
488484,Jackie,6.0
20377220,Jackie,1.0
28150124,Jackie,9.0
31066828,Jackie,0.0
8914059,Jackie,2.0
2236329,Jackie,8.0
29259032,Jackie,
24384740,Jackie,11.0
22937227,Jackie,11.0
29495341,Jackie,
1374292,Jackie,3.0
1632580,Jackie,1.0
8012981,Jackie,0.0
919013,Jackie,5.0
5886412,Jackie,10.0
2795282,Jackie,3.0
31893898,Jackie,3.0
29188646,Jackie,1.0
31632887,Jackie,2.0
856716,Jackie,1.0
9183822,Jackie,3.0
19269176,Jackie,3.0
29437721,Jackie,3.0
25673718,Jackie,8.0
6119983,Jackie,
11344266,Jackie,2.0
31804235,Jackie,4.0
462749,Jackie,0.0
462749,Jackie,8.0
462749,Jackie,23.0
2625979,Jackie,12.0
142447,Jackie,6.0
23257674,Jackie,0.0
14143964,Jackie,2.0
27691926,Jackie,3.0
9731211,Jackie,4.0
18760565,Jackie,
30979351,Jackie,4.0
981105,Jackie,2.0
362335,Jackie,3.0
1580932,Jackie,1.0
1204611,Jackie,1.0
3989120,Jackie,5.0
1623267,Jackie,
5099233,Jackie,3.0
168929,Jackie,1.0
14444608,Jackie,2.0
14444608,Jackie,2.0
799030,Jackie,3.0
19312200,Jackie,1.0
33038356,Jackie,
673274,Jackie,7.0
30863940,Jackie,6.0
19325619,Jackie,
3496672,Jackie,16.0
23726874,Jackie,0.0
31249953,Jackie,
5026744,Jackie,8.0
300910,Jackie,5.0
27509330,Jackie,
7984838,Jackie,0.0
1036208,Jackie,0.0
1036208,Jackie,9.0
29017654,Jackie,
5012787,Jackie,2.0
66841,Jackie,10.0
940106,Jackie,
24416479,Trent,1.0
24416479,Trent,8.0
14288728,Trent,0.0
14288728,Trent,3.0
23551760,Trent,
574909,Trent,10.0
19165692,Trent,2.0
32136475,Trent,1.0
32136475,Trent,8.0
32136475,Trent,12.0
32136475,Trent,20.0
2489108,Trent,1.0
1471636,Trent,4.0
28273975,Trent,0.0
28273975,Trent,4.0
24961896,Trent,1.0
12484408,Trent,1.0
12484408,Trent,4.0
30595915,Trent,0.0
23713311,Trent,3.0
13348042,Trent,14.0
24029571,Trent,4.0
2084008,Trent,3.0
27652539,Trent,12.0
3879783,Trent,
344978,Trent,1.0
8531241,Trent,2.0
8531241,Trent,4.0
8531241,Trent,7.0
8531241,Trent,10.0
6179073,Trent,13.0
26879862,Trent,5.0
8626157,Trent,5.0
18698236,Trent,7.0
13408866,Trent,16.0
12918906,Trent,9.0
4596602,Trent,
27451281,Trent,1.0
27451281,Trent,43.0
2173768,Trent,6.0
9086113,Trent,
13053911,Trent,3.0
13439139,Trent,7.0
2759477,Trent,7.0
133648,Trent,12.0
2337370,Trent,2.0
1037250,Trent,3.0
26545312,Trent,4.0
12382266,Trent,0.0
21837152,Trent,0.0
2236472,Trent,25.0
24065285,Trent,
343684,Trent,0.0
924179,Trent,9.0
24053482,Karmin,20.0
24053482,Annie,2.0
967367,Annie,13.0
967367,Annie,14.0
31934171,Annie,3.0
21983784,Annie,0.0
29077073,Annie,1.0
106262,Annie,10.0
31531430,Annie,1.0
226198,Annie,1.0
14421091,Annie,8.0
8969928,Annie,1.0
2695729,Annie,3.0
22643121,Annie,
26376459,Annie,
24741887,Annie,0.0
3754316,Annie,2.0
2018921,Annie,2.0
2018921,Annie,28.0
22215882,Annie,3.0
1695219,Annie,1.0
670386,Annie,1.0
24310768,Annie,0.0
31628381,Annie,0.0
5016250,Annie,72.0
17101981,Annie,5.0
30739847,Annie,2.0
15526709,Annie,
61071,Annie,1.0
1367554,Annie,3.0
11324389,Annie,0.0
5861532,Annie,4.0
10646793,Annie,2.0
12429317,Annie,2.0
2318462,Annie,1.0
431530,Annie,8.0
206737,Annie,
42147,Annie,7.0
35412577,Annie,5.0
24237690,Annie,4.0
24553560,Annie,0.0
23848853,Annie,
2585223,Annie,5.0
21411083,Annie,1.0
35325883,Annie,9.0
99123,Annie,2.0
27170576,Annie,3.0
9462004,Annie,0.0
23047923,Annie,6.0
2492165,Annie,7.0
7455207,Annie,1.0
326982,Annie,1.0
7074043,Annie,1.0
4853043,Annie,
5130016,Annie,1.0
342741,Annie,6.0
21136555,Annie,5.0
1365630,Annie,1.0
26877256,Annie,2.0
3303622,Annie,3.0
3303622,Annie,17.0
3303622,Annie,18.0
17653561,Annie,2.0
689611,Annie,2.0
5664888,Annie,1.0
3033392,Annie,1.0
27694404,Annie,2.0
2052231,Annie,9.0
20935857,Annie,
773089,Annie,2.0
773089,Annie,20.0
773089,Annie,21.0
773089,Annie,22.0
18780551,Annie,2.0
22643007,Annie,0.0
751100,Annie,
26003458,Annie,
5127878,Annie,9.0
32538280,Annie,7.0
21382951,Annie,1.0
21017998,Annie,
9615983,Annie,1.0
4451435,Annie,6.0
19878508,Annie,0.0
2209172,Annie,0.0
36132020,Annie,0.0
32582773,Annie,1.0
880056,Annie,10.0
4550882,Annie,5.0
2209027,Annie,4.0
4607218,Annie,
18683533,Annie,5.0
9914234,Annie,0.0
26082312,Annie,3.0
20842848,Annie,6.0
826409,Annie,2.0
2236329,Annie,0.0
2236329,Annie,25.0
29054788,Annie,6.0
21007560,Annie,2.0
9121918,Annie,2.0
1518254,Annie,15.0
6353227,Annie,0.0
21209407,Annie,
129524,Annie,1.0
8828196,Annie,1.0
22342112,Annie,8.0
842825,Annie,
7800159,Annie,6.0
28219921,Annie,
2473101,Annie,9.0
8863185,Annie,2.0
2958168,Annie,3.0
4410141,Annie,0.0
113442,Annie,14.0
20847232,Annie,6.0
8851344,Annie,4.0
20179415,Annie,3.0
19849373,Annie,0.0
2115510,Annie,15.0
245515,Annie,9.0
3439619,Annie,
23779787,Annie,0.0
19460856,Annie,2.0
61531,Annie,8.0
685931,Annie,4.0
2567839,Annie,5.0
10027676,Annie,
2885391,Annie,7.0
24162160,Annie,0.0
24162160,Annie,7.0
18673551,Annie,21.0
444767,Annie,16.0
24922016,Annie,5.0
568034,Annie,5.0
304428,Annie,3.0
2232039,Annie,6.0
3875767,Annie,3.0
1046769,Annie,0.0
13761516,Annie,3.0
20762022,Annie,
11147246,Annie,2.0
73937,Annie,0.0
2267088,Annie,3.0
9231229,Annie,0.0
9231229,Annie,3.0
3623103,Annie,5.0
24397165,Annie,4.0
3703666,Annie,1.0
10542206,Annie,6.0
31934326,Annie,
24003718,Annie,0.0
19820048,Annie,
29432416,Annie,2.0
19860382,Annie,12.0
13407460,Annie,0.0
20075214,Annie,6.0
28433187,Annie,1.0
9140497,Annie,0.0
31073723,Annie,4.0
10299953,Annie,1.0
15181224,Annie,14.0
673903,Annie,6.0
29267698,Annie,0.0
25268328,Annie,6.0
2961764,Annie,0.0
11985637,Annie,4.0
17423555,Annie,11.0
26768675,Annie,4.0
18287712,Annie,3.0
15871827,Annie,1.0
25896358,Annie,1.0
13956883,Annie,0.0
2223425,Annie,15.0
66870,Annie,1.0
26147498,Annie,1.0
525292,Annie,18.0
698969,Annie,1.0
22643195,Annie,0.0
1267998,Annie,7.0
22409657,Annie,8.0
9543722,Annie,1.0
3032361,Annie,5.0
10487,Annie,1.0
21412318,Annie,1.0
12823099,Annie,0.0
201534,Annie,12.0
171628,Annie,2.0
24551069,Annie,2.0
25952581,Annie,6.0
4731909,Annie,6.0
3569886,Annie,1.0
2002104,Annie,15.0
101813,Annie,6.0
3735646,Annie,0.0
20798851,Annie,0.0
20798851,Annie,23.0
24143349,Annie,
23822373,Annie,0.0
34911213,Annie,5.0
18165727,Annie,6.0
6698438,Annie,
2175456,Annie,4.0
3579131,Annie,
24053482,Morrell,0.0
24053482,Morrell,2.0
24053482,Morrell,12.0
11296130,Morrell,3.0
35908377,Morrell,0.0
3610422,Morrell,0.0
24818058,Morrell,0.0
34602448,Morrell,9.0
872497,Morrell,
24053482,Tory,13.0
16304555,Tory,1.0
1688077,Tory,1.0
31015973,Tory,8.0
31014465,Tory,11.0
24053482,Douglas,1.0
24053482,Douglas,3.0
24053482,Douglas,13.0
29053990,Douglas,0.0
23681959,Douglas,6.0
15418729,Douglas,6.0
8866201,Douglas,7.0
1685440,Douglas,11.0
20219598,Douglas,1.0
4059223,Douglas,2.0
18578563,Douglas,4.0
20993998,Douglas,1.0
32894499,Douglas,0.0
7249177,Douglas,7.0
13005847,Douglas,1.0
680398,Douglas,9.0
2257924,Douglas,2.0
5480052,Douglas,1.0
5003046,Douglas,
345105,Douglas,1.0
13901972,Douglas,8.0
6043780,Douglas,
8447225,Douglas,3.0
3060756,Douglas,18.0
1191380,Douglas,1.0
19096459,Douglas,
9549760,Douglas,2.0
14740301,Douglas,3.0
34344124,Douglas,12.0
18514725,Douglas,0.0
2130880,Douglas,
8894300,Douglas,
2210017,Douglas,9.0
9169875,Douglas,1.0
22165686,Douglas,
2027759,Douglas,
1587667,Douglas,5.0
21426405,Douglas,
5467488,Douglas,14.0
33238319,Douglas,3.0
32095743,Douglas,
2549266,Douglas,31.0
1469221,Douglas,1.0
1633134,Douglas,17.0
685938,Douglas,
6058130,Douglas,4.0
23683259,Douglas,8.0
2792455,Douglas,10.0
6791799,Douglas,
7238599,Douglas,
15048299,Douglas,1.0
24079358,Douglas,
5877719,Douglas,0.0
5877719,Douglas,4.0
5877719,Douglas,5.0
5877719,Douglas,8.0
5877719,Douglas,11.0
3511253,Douglas,
2181949,Douglas,5.0
23463534,Douglas,10.0
14222062,Douglas,4.0
1631497,Douglas,10.0
798584,Douglas,1.0
798584,Douglas,19.0
31709439,Douglas,1.0
1223359,Douglas,1.0
1223359,Douglas,5.0
32250995,Douglas,2.0
1683515,Douglas,42.0
8633676,Douglas,5.0
31905391,Douglas,0.0
2223589,Douglas,1.0
2223589,Douglas,2.0
2223589,Douglas,3.0
2223589,Douglas,5.0
2223589,Douglas,6.0
55325,Douglas,0.0
23779787,Douglas,
2622711,Douglas,7.0
10417568,Douglas,12.0
649120,Douglas,
6043815,Douglas,
12515229,Douglas,11.0
16040190,Douglas,
1321819,Douglas,8.0
1319356,Douglas,2.0
30928961,Douglas,14.0
27763708,Douglas,5.0
18291325,Douglas,5.0
919392,Douglas,
3677015,Douglas,23.0
4360364,Douglas,
25763006,Douglas,0.0
75261,Douglas,
7352271,Douglas,1.0
1826578,Douglas,1.0
1329088,Douglas,1.0
1329088,Douglas,3.0
1329088,Douglas,13.0
1329088,Douglas,18.0
1329088,Douglas,23.0
1329088,Douglas,29.0
23107879,Douglas,12.0
2698486,Douglas,0.0
2698486,Douglas,1.0
2698486,Douglas,3.0
2698486,Douglas,5.0
770239,Douglas,4.0
770239,Douglas,9.0
31458474,Douglas,10.0
27030724,Douglas,
7322582,Douglas,0.0
1107070,Douglas,
442300,Douglas,1.0
928529,Douglas,8.0
2153973,Douglas,
6838424,Douglas,
6802205,Douglas,1.0
19875689,Douglas,2.0
18895319,Douglas,0.0
2472440,Douglas,13.0
24053482,Derrick,11.0
19942818,Derrick,1.0
14935392,Derrick,13.0
19780194,Derrick,5.0
5667560,Derrick,0.0
27675540,Derrick,4.0
5541237,Derrick,0.0
24314116,Derrick,19.0
2396120,Derrick,0.0
6061594,Derrick,0.0
32863724,Derrick,
3745527,Derrick,3.0
29139393,Derrick,
3288825,Derrick,9.0
10651946,Derrick,0.0
10651946,Derrick,10.0
31269549,Derrick,
12758034,Derrick,12.0
35316287,Derrick,28.0
537416,Derrick,13.0
24053482,Garrison,22.0
8356668,Garrison,
5060231,Garrison,0.0
5060231,Garrison,1.0
4881121,Garrison,
14716766,Garrison,0.0
14716766,Garrison,2.0
20980488,Garrison,
19845179,Garrison,0.0
232795,Garrison,
3284664,Garrison,0.0
39311,Garrison,0.0
39311,Garrison,7.0
39311,Garrison,28.0
39311,Garrison,87.0
39311,Garrison,88.0
2812852,Garrison,2.0
1377427,Garrison,
106328,Garrison,5.0
14472255,Garrison,6.0
20762022,Garrison,
30201005,Garrison,63.0
6982919,Garrison,8.0
3409175,Garrison,4.0
24065285,Garrison,
24053482,Linda,21.0
13934307,Linda,
2212664,Linda,6.0
31984787,Linda,6.0
29196119,Linda,
2162986,Linda,2.0
12751960,Linda,5.0
288360,Linda,1.0
454655,Linda,6.0
34410475,Linda,2.0
27434686,Linda,1.0
5451260,Linda,0.0
511228,Linda,5.0
25632517,Linda,1.0
1312584,Linda,7.0
15763775,Linda,1.0
1032588,Linda,2.0
26425120,Linda,
17517876,Linda,1.0
1677642,Linda,0.0
27025746,Linda,
6482185,Linda,0.0
28790336,Linda,1.0
20677796,Linda,1.0
89445,Linda,13.0
10393866,Linda,1.0
1602002,Linda,10.0
447074,Linda,4.0
6030385,Linda,2.0
25595854,Linda,
628302,Linda,3.0
25516274,Linda,6.0
17874118,Linda,0.0
21509421,Linda,0.0
4470790,Linda,3.0
142453,Linda,9.0
25772548,Linda,8.0
17687538,Linda,1.0
23063745,Linda,11.0
4461885,Linda,6.0
26167604,Linda,
22101232,Linda,3.0
34340018,Linda,3.0
8695018,Linda,2.0
73425,Linda,4.0
2309979,Linda,4.0
14615235,Linda,6.0
243064,Linda,8.0
28922481,Linda,0.0
14411179,Linda,1.0
2286484,Linda,1.0
854045,Linda,1.0
31964514,Linda,10.0
21051852,Linda,14.0
24052462,Linda,4.0
42993,Linda,7.0
23394871,Linda,3.0
187636,Linda,2.0
14262216,Linda,
2199657,Linda,12.0
8357847,Linda,12.0
2864621,Linda,22.0
9956825,Linda,2.0
11036705,Linda,0.0
15837630,Linda,3.0
256713,Linda,5.0
3434688,Linda,10.0
443718,Linda,3.0
1756460,Linda,2.0
18873700,Linda,3.0
2525385,Linda,9.0
5929445,Linda,9.0
13496062,Linda,
29543097,Linda,1.0
5662308,Linda,11.0
20986251,Linda,
165794,Linda,16.0
18089620,Linda,9.0
2558669,Linda,5.0
27622839,Linda,9.0
8290869,Linda,4.0
11728170,Linda,1.0
27649189,Linda,2.0
1960507,Linda,27.0
905964,Linda,4.0
33410925,Linda,
26535307,Linda,2.0
3618333,Linda,5.0
4070671,Linda,0.0
566713,Linda,17.0
7643463,Linda,3.0
1330432,Linda,1.0
26546192,Linda,1.0
33326948,Linda,5.0
4200829,Linda,7.0
2654186,Linda,41.0
4979704,Linda,0.0
277710,Linda,9.0
22740984,Linda,0.0
22740984,Linda,6.0
20879433,Linda,
2198086,Linda,4.0
1898116,Linda,4.0
231829,Linda,5.0
34574444,Linda,0.0
26972560,Linda,2.0
3217,Linda,7.0
2953325,Linda,1.0
19278375,Linda,7.0
14238656,Linda,5.0
171522,Linda,5.0
577663,Linda,2.0
14350910,Linda,0.0
8344046,Linda,1.0
6325875,Linda,1.0
3634311,Linda,13.0
8851344,Linda,0.0
12063351,Linda,2.0
20674415,Linda,0.0
26366702,Linda,4.0
11074006,Linda,3.0
12639467,Linda,1.0
61531,Linda,3.0
23631832,Linda,2.0
30146066,Linda,5.0
21764056,Linda,6.0
11028867,Linda,4.0
21942458,Linda,1.0
27570672,Linda,6.0
983869,Linda,3.0
23295795,Linda,16.0
766348,Linda,1.0
15864743,Linda,
695023,Linda,9.0
28090138,Linda,1.0
4180684,Linda,1.0
33881833,Linda,
3771241,Linda,6.0
320527,Linda,10.0
3531556,Linda,2.0
8893822,Linda,1.0
22830026,Linda,
5444284,Linda,1.0
11733144,Linda,7.0
32745648,Linda,2.0
28462988,Linda,0.0
4915922,Linda,2.0
22342771,Linda,
21918632,Linda,18.0
16685329,Linda,16.0
4908122,Linda,12.0
14459667,Linda,15.0
689969,Linda,7.0
871013,Linda,21.0
31086423,Linda,0.0
8708612,Linda,12.0
1332901,Linda,1.0
33128910,Linda,
32026934,Linda,8.0
22907524,Linda,1.0
11618840,Linda,1.0
14413223,Linda,3.0
3569957,Linda,8.0
213275,Linda,13.0
1466817,Linda,14.0
16011687,Linda,2.0
9294,Linda,3.0
11842746,Linda,4.0
10364456,Linda,
2467561,Linda,1.0
22569652,Linda,3.0
32911539,Linda,3.0
8551364,Linda,1.0
24048632,Linda,
2071080,Linda,2.0
33096336,Linda,3.0
25734441,Linda,
28288095,Linda,
10487,Linda,6.0
26825163,Linda,1.0
453236,Linda,3.0
2583417,Linda,4.0
23396344,Linda,14.0
22644263,Linda,
24438299,Linda,
21432573,Linda,0.0
24060860,Linda,1.0
1566225,Linda,1.0
6939673,Linda,3.0
3276167,Linda,8.0
5860129,Linda,3.0
4041420,Linda,1.0
22816517,Linda,
1510273,Linda,8.0
18548619,Linda,1.0
319017,Linda,2.0
26477451,Linda,11.0
164401,Linda,1.0
24053482,Suzanne,15.0
8545243,Suzanne,0.0
92540,Suzanne,9.0
2971654,Suzanne,3.0
1399289,Suzanne,1.0
2541685,Suzanne,2.0
24077910,Suzanne,
4041345,Suzanne,1.0
22946282,Suzanne,0.0
2320355,Suzanne,9.0
10956431,Suzanne,0.0
5939156,Suzanne,1.0
25772548,Suzanne,3.0
25772548,Suzanne,9.0
859241,Suzanne,15.0
30505130,Suzanne,3.0
27582980,Suzanne,0.0
31724000,Suzanne,
1573108,Suzanne,
6222273,Suzanne,3.0
11199922,Suzanne,7.0
284619,Suzanne,0.0
284619,Suzanne,32.0
22740580,Suzanne,4.0
22839891,Suzanne,1.0
1436649,Suzanne,4.0
28204743,Suzanne,0.0
28204743,Suzanne,6.0
28204743,Suzanne,9.0
17159479,Suzanne,0.0
21675573,Suzanne,0.0
474556,Suzanne,15.0
4360088,Suzanne,10.0
10644609,Suzanne,3.0
22869340,Suzanne,3.0
2792455,Suzanne,3.0
35193550,Suzanne,7.0
35943499,Suzanne,7.0
3681139,Suzanne,2.0
6342627,Suzanne,
7800159,Suzanne,5.0
15708834,Suzanne,5.0
5835745,Suzanne,
24110107,Suzanne,0.0
5096585,Suzanne,6.0
1863256,Suzanne,1.0
2216294,Suzanne,7.0
27954017,Suzanne,7.0
9073612,Suzanne,3.0
44302,Suzanne,7.0
669480,Suzanne,
21296846,Suzanne,9.0
601923,Suzanne,0.0
601923,Suzanne,3.0
601923,Suzanne,8.0
