wiki_ID,genre
62095,Melodrama
62095,Musical
62097,Anti-war film
62097,Escape Film
62097,Drama
62097,Black-and-white
62097,World cinema
62097,War film
62097,Anti-war
62097,Art film
62110,Drama
62110,Romance Film
62111,Romance Film
62111,Drama
62111,Romantic drama
62111,Tragedy
62111,Black-and-white
62115,Black-and-white
62115,Drama
62115,Romance Film
62115,Romantic drama
62117,Comedy-drama
62117,Americana
62117,Drama
62117,Political drama
62117,Black-and-white
62118,Black-and-white
62118,Romantic comedy
62118,Satire
62118,Romance Film
62118,Comedy
62121,Black-and-white
62121,Drama
62121,Film adaptation
62122,Black-and-white
62122,Drama
62122,Western
62122,Action/Adventure
62180,Black-and-white
62180,Fantasy
62440,Crime Comedy
62440,Crime Fiction
62440,Buddy film
62440,Gangster Film
62440,Period piece
62440,Drama
62440,New Hollywood
62440,Action
62440,Comedy
62592,Black-and-white
62592,Comedy
62592,Screwball comedy
62592,Romance Film
62592,Romantic comedy
62668,Supernatural
62668,Horror
62668,Suspense
62668,Japanese Movies
62668,Mystery
62668,Thriller
62687,Romantic drama
62687,Marriage Drama
62687,Drama
62687,Romance Film
62687,Melodrama
62687,Film adaptation
62687,Black-and-white
62688,War film
62688,Thriller
62688,Political thriller
62688,Spy
62688,Black-and-white
62689,Political satire
62689,Anti-war
62689,Black-and-white
62689,Satire
62689,Anti-war film
62689,Political cinema
62689,War film
62689,Comedy
62693,War film
62693,Film adaptation
62693,Black-and-white
62693,Action/Adventure
62693,Drama
62693,Action
63310,Horror
63310,Cult
63310,Indie
63310,Zombie Film
63504,Film noir
63504,Thriller
63504,Psychological thriller
63504,Crime Fiction
63504,Mystery
64004,Drama
64004,Period piece
64004,Horror
64004,Film adaptation
64004,Psychological thriller
64291,Black-and-white
64291,Period piece
64291,Drama
64291,Biopic [feature]
64291,Biographical film
64291,Biography
64394,Film adaptation
64394,Biographical film
64394,Drama
64394,Crime Drama
64394,Gangster Film
64394,Crime Fiction
64394,Thriller
64657,Action/Adventure
64657,Romantic drama
64657,World cinema
64657,Adventure
64657,Drama
64657,Romance Film
65436,Zombie Film
65436,Splatter film
65436,Horror
65436,Doomsday film
65436,Indie
65436,Cult
65669,Drama
65669,Action
65669,Comedy
65669,Period piece
65669,Costume Adventure
65669,Adventure
65669,Romantic comedy
65669,Action/Adventure
65834,Tragedy
65834,Drama
65834,Film adaptation
65834,History
65834,War film
65834,Biopic [feature]
65834,Biography
65834,Biographical film
65834,Black-and-white
65834,Period piece
65956,Family Film
65956,Musical
65956,Children's
65956,Drama
66205,Period piece
66205,Family Drama
66205,Coming of age
66205,Drama
66322,Crime Fiction
66322,Thriller
66322,World cinema
66322,Psychological thriller
66322,Art film
66322,Drama
66322,Crime Thriller
66322,Film noir
66322,Black-and-white
66841,Adventure
66841,Family Film
66841,Family Drama
66841,Coming of age
66841,Drama
66853,Drama
66853,Mystery
66853,Suspense
66853,Psychological thriller
66853,Thriller
66870,New Hollywood
66870,Comedy of manners
66870,Comedy
66870,Drama
66870,Romantic comedy
66870,Romance Film
66873,War film
66873,History
66873,Propaganda film
66873,Short Film
66873,Documentary
67371,Crime Fiction
67371,Parody
67371,Cult
67371,Mystery
67371,Comedy
67371,Crime Thriller
67371,Thriller
67371,Black comedy
67411,Thriller
67411,Action/Adventure
67411,Action
67411,Martial Arts Film
67411,Chinese Movies
67414,Crime Fiction
67414,Action/Adventure
67414,Action
67414,Thriller
67414,Martial Arts Film
67415,Action
67415,Thriller
67415,Action/Adventure
67415,Martial Arts Film
67415,Action Thrillers
67417,Thriller
67417,Martial Arts Film
67417,Action/Adventure
67417,Action
67419,Action Thrillers
67419,Thriller
67419,Action/Adventure
67419,Action
67419,Martial Arts Film
67419,Gangster Film
67420,Action/Adventure
67420,Thriller
67420,Action
67420,Action Thrillers
67420,Adventure
67422,Action Thrillers
67422,Thriller
67422,Action/Adventure
67422,Action
67422,Airplanes and airports
67423,Thriller
67423,Action/Adventure
67423,Action Thrillers
67423,Action
67423,Drama
67423,Martial Arts Film
67427,Crime Fiction
67427,Action Thrillers
67427,Action
67427,Action/Adventure
67427,Thriller
67427,Martial Arts Film
67427,Psychological thriller
67431,Action/Adventure
67431,Thriller
67431,Martial Arts Film
67431,Action
67433,Film adaptation
67433,Indie
67433,Childhood Drama
67433,Drama
67441,Action/Adventure
67441,Thriller
67441,Action Thrillers
67441,Action
67441,Chase Movie
67442,Mystery
67442,Crime Fiction
67442,Thriller
67442,Action/Adventure
67442,Martial Arts Film
67442,Action
67444,Action
67444,Crime Thriller
67444,Prison
67444,Action Thrillers
67444,Thriller
67444,Action/Adventure
67916,Film à clef
67916,Drama
68047,War film
68047,Drama
68047,Courtroom Drama
68078,Musical
68078,Drama
68078,Fantasy
68078,Tragedy
68078,LGBT
68078,New Hollywood
68079,War film
68079,Action
68079,Romance Film
68079,Film adaptation
68079,Drama
68079,Action/Adventure
68079,Adventure
68082,Slapstick
68082,Monster
68082,Horror
68082,Parody
68082,Comedy
68082,Horror Comedy
68082,Black-and-white
68082,Creature Film
68082,Screwball comedy
68084,Comedy
68084,Romantic comedy
68084,Romance Film
68088,Slapstick
68088,Comedy
68088,Black-and-white
68088,Absurdism
68088,Crime Comedy
68088,Crime Fiction
68092,Mystery
68092,Drama
68092,Thriller
68092,Crime Fiction
68099,Detective
68099,Crime Thriller
68099,Film adaptation
68099,Suspense
68099,Drama
68099,Crime Fiction
68099,Mystery
68099,Thriller
68099,Film noir
68099,Cult
68108,Melodrama
68108,Drama
68108,Romance Film
68108,Romantic drama
68119,Romance Film
68119,Drama
68119,Black-and-white
68124,Comedy-drama
68124,Coming of age
68124,Comedy
68124,Ensemble Film
68124,Americana
68124,Drama
68124,Romance Film
68124,Period piece
68124,New Hollywood
68124,Teen
68125,Race movie
68125,Christian film
68125,Black-and-white
68130,Period piece
68130,Drama
68130,Romantic drama
68130,Romance Film
68130,New Hollywood
68130,Existentialism
68130,Road movie
68130,Americana
68130,Crime Fiction
68130,Thriller
68130,Indie
68130,Mystery
68130,Crime Drama
68145,Black-and-white
68145,Drama
68145,Musical
68245,Crime Fiction
68245,Action/Adventure
68245,Action
68245,Heist
68245,Drama
68245,Crime Drama
68245,Gangster Film
68245,Outlaw
68245,Romance Film
68245,Biographical film
68245,Road movie
68245,New Hollywood
68374,Action Comedy
68374,Action Thrillers
68374,Glamorized Spy Film
68374,Action
68374,Thriller
68374,Spy
68388,Romance Film
68388,War film
68388,Comedy
68388,Action
68485,Natural horror films
68485,Science Fiction
68485,Horror
68485,Adventure
68485,Film adaptation
68485,Action/Adventure
68485,Thriller
68485,Action
68485,Monster
68501,Drama
68501,Adventure
68501,Action/Adventure
68501,Revisionist Western
68501,Western
68501,New Hollywood
69625,Comedy
69625,Ealing Comedies
69625,Black comedy
69625,Crime Fiction
70091,Family Film
70091,Fantasy
70091,Animation
70091,Japanese Movies
70091,Adventure
70091,World cinema
70428,Drama
70428,Comedy-drama
70428,Romantic comedy
70428,Romance Film
70428,Comedy
70508,Drama
70508,Black-and-white
70508,Romantic drama
70508,Romance Film
70647,Comedy-drama
70647,Family Drama
70647,Romance Film
70647,Romantic drama
70647,Comedy of manners
70647,Drama
71415,Thriller
71415,Action
71415,Film adaptation
71415,LGBT
71415,Drama
71415,Adventure
71415,Science Fiction
71415,Cult
71473,Drama
71473,Suspense
71473,Black-and-white
71473,Psychological thriller
71473,Thriller
71473,Film adaptation
71473,Film noir
71473,Mystery
71975,Horror
71975,Supernatural
71975,Monster movie
71975,Slasher
71975,Thriller
71975,Cult
72317,Science Fiction
72317,Horror
72317,Monster movie
72317,Creature Film
72317,Black-and-white
72317,Adventure
72453,Horror
72453,Suspense
72453,Drama
72453,Mystery
72453,Thriller
72453,Science Fiction
72453,Alien Film
73170,Family Film
73170,Romance Film
73170,Adventure
73170,Musical
73170,Animation
73170,Comedy
73170,Children's
73170,Fantasy
73170,Costume drama
73170,Music
73366,Musical comedy
73366,Comedy
73366,Backstage Musical
73366,Musical
73368,Silent film
73368,Drama
73368,Black-and-white
73368,War film
73368,Indie
73371,Silent film
73371,Drama
73371,Indie
73371,Action/Adventure
73371,Action
73371,Swashbuckler films
73372,Silent film
73372,Black-and-white
73372,Short Film
73372,Indie
73375,Horror
73375,Monster
73375,Black-and-white
73375,Comedy
73375,Science Fiction
73376,Comedy
73376,Romantic comedy
73376,Romance Film
73376,Screwball comedy
73380,Indie
73380,Romance Film
73380,Silent film
73380,Romantic drama
73380,Black-and-white
73380,Drama
73392,Comedy
73392,Crime Comedy
73392,Action
73392,Indie
73392,Comedy-drama
73392,Buddy film
73392,Detective fiction
73392,Crime Fiction
73392,Drama
73392,Action/Adventure
73392,Detective
73395,Black-and-white
73395,Indie
73395,Drama
73395,Silent film
73398,Culture & Society
73398,Music
73398,Biography
73398,Documentary
73401,Romance Film
73401,Romantic comedy
73401,Silent film
73401,Black-and-white
73401,Drama
73401,Comedy
73401,Romantic drama
73402,Drama
73402,Adventure
73402,Black-and-white
73402,Screwball comedy
73402,Comedy
73402,Romance Film
73402,Road movie
73402,Satire
73402,Romantic comedy
73405,Fantasy
73405,Epic
73405,Anti-war film
73405,Drama
73405,Black-and-white
73405,Indie
73405,Anti-war
73405,Silent film
73409,Short Film
73409,Black-and-white
73409,Documentary
73411,Comedy
73411,Black-and-white
73411,Indie
73411,Silent film
73411,Short Film
73412,Spy
73412,Mystery
73412,Adventure
73412,Chase Movie
73412,Action/Adventure
73412,Suspense
73412,Drama
73412,Thriller
73412,Action
73412,Romance Film
73412,Airplanes and airports
73413,Short Film
73413,Black-and-white
73413,Indie
73413,Social problem film
73413,Silent film
73413,Drama
73414,Crime Fiction
73414,Drama
73414,Docudrama
73417,Documentary
73417,Short Film
73419,Drama
73419,Experimental film
73419,Comedy
73419,Comedy-drama
73419,Indie
73419,Avant-garde
73419,Satire
73419,Mockumentary
73422,Doomsday film
73422,Science Fiction
73422,Therimin music
73422,Black-and-white
73422,Drama
73422,Cold War
73422,Thriller
73423,Documentary
73425,New Hollywood
73425,Anti-war film
73425,War film
73425,Drama
73425,Ensemble Film
73425,Anti-war
73427,Crime Fiction
73427,Thriller
73427,Black-and-white
73427,Film noir
73427,Crime Thriller
73427,Drama
73427,Mystery
73427,Cult
73428,Comedy
73428,Indie
73428,Drama
73428,Ensemble Film
73432,Silent film
73432,Black-and-white
73432,Indie
73432,Drama
73437,Indie
73437,Drama
73437,Rockumentary
73437,Music
73437,Documentary
73438,Film noir
73438,Drama
73438,Crime Fiction
73438,Thriller
73439,Family Film
73439,Children's/Family
73440,Comedy
73440,Musical
73440,Black-and-white
73440,Pre-Code
73440,Political cinema
73440,Satire
73441,Children's Fantasy
73441,Family Drama
73441,Children's
73441,Adventure
73441,Children's/Family
73441,Drama
73441,Family Film
73441,Fantasy
73441,Sci-Fi Adventure
73441,Science Fiction
73444,Indie
73444,Stoner film
73444,Drama
73444,Action/Adventure
73444,Americana
73444,Road movie
73444,Outlaw biker film
73444,New Hollywood
73444,Existentialism
73444,Crime Fiction
73444,Biker Film
73444,Action
73444,Adventure
73447,Avant-garde
73447,Experimental film
73447,Short Film
73451,Thriller
73451,Drama
73451,Adventure
73451,Indie
73451,Tragedy
73455,Action Thrillers
73455,Black-and-white
73455,Silent film
73455,Indie
73457,Black-and-white
73457,Experimental film
73457,Silent film
73457,Surrealism
73457,Horror
73457,Short Film
73457,Expressionism
73460,Drama
73460,Animation
73460,Children's/Family
73460,Musical
73460,Fantasy
73460,Children's Fantasy
73460,Animated Musical
73460,Family Film
73460,Roadshow theatrical release
73463,Silent film
73463,Short Film
73463,Comedy
73463,Slapstick
73463,Indie
73463,Black-and-white
73467,Road movie
73467,Family Drama
73467,Drama
73467,New Hollywood
73471,Action
73471,Science Fiction
73471,Superhero movie
73471,Adventure
73471,Black-and-white
73471,Movie serial
73473,Black-and-white
73473,Musical
73473,Pre-Code
73473,Dance
73473,Musical comedy
73475,Drama
73475,Film noir
73475,Gangster Film
73475,Black-and-white
73475,Crime Fiction
73475,Thriller
73478,Black-and-white
73478,Documentary
73483,Animation
73483,Biography
73483,Short Film
73488,Monster
73488,Horror
73488,Science Fiction
73488,Black-and-white
73494,Pre-Code
73494,Cult
73494,Roadshow/Carny
73494,Drama
73494,Black-and-white
73494,Horror
73494,Thriller
73494,Psychological thriller
73497,Indie
73497,Drama
73497,Silent film
73497,Black-and-white
73497,Christian film
73498,Crime Fiction
73498,Courtroom Drama
73498,Film noir
73498,Black-and-white
73498,Drama
73585,Crime Fiction
73585,Media Satire
73585,Mockumentary
73585,Crime Comedy
73585,World cinema
73585,Black-and-white
73585,Black comedy
73585,Comedy
73585,Action/Adventure
73585,Comedy-drama
73585,Satire
73663,Animation
73663,Comedy
73663,Short Film
73830,Short Film
73830,Animation
73842,Black-and-white
73842,Short Film
73842,Fantasy
73842,Animation
73842,Comedy
73875,Drama
73875,Crime Drama
73875,Crime Fiction
73875,Gangster Film
73882,Silent film
73882,Comedy
73882,Black-and-white
73882,Indie
73882,Drama
73900,Black-and-white
73900,Indie
73900,Documentary
73900,Silent film
73900,Travel
73919,Short Film
73919,Silent film
73919,Indie
73919,Western
73919,Black-and-white
73930,Silent film
73930,Black-and-white
73930,Drama
73937,Thriller
73937,Crime Fiction
73937,Drama
73937,Crime Thriller
73937,Film noir
73937,Black-and-white
73937,Indie
73970,Black-and-white
73970,Romance Film
73970,Drama
73970,Film adaptation
73970,Romantic drama
73970,Period piece
73977,Silent film
73977,Indie
73977,B-Western
73977,Western
73977,Black-and-white
73979,Documentary
73979,Disaster
73979,Black-and-white
73979,News
73979,History
73979,Short Film
73988,Documentary
74011,Western
74011,Drama
74018,Romance Film
74018,Workplace Comedy
74018,Drama
74018,Media Satire
74018,Romantic comedy
74018,Screwball comedy
74018,Comedy
74028,Film noir
74028,Black-and-white
74028,Crime Fiction
74028,Thriller
74028,Crime Thriller
74028,Drama
74293,Adventure
74293,Comedy
74293,Action/Adventure
74293,Crime Fiction
74293,Romantic comedy
74293,Road movie
74293,Crime Comedy
74293,Action
74375,Drama
74375,Family Drama
74375,Docudrama
74375,Teen
74375,Sports
74375,Family Film
74376,Documentary
74381,Medical fiction
74381,Comedy
74381,Satire
74381,Black comedy
74381,Parody
74383,Documentary
74383,Short Film
74387,Epic
74387,Adventure
74387,Epic Western
74387,Drama
74387,Action
74387,Western
74387,Romance Film
74391,Black-and-white
74391,Drama
74391,Silent film
74391,Romance Film
74391,Comedy
74391,Short Film
74392,Silent film
74392,Black-and-white
74392,Documentary
74392,Drama
74392,Indie
74394,Black-and-white
74394,Horror
74394,Cold War
74394,Thriller
74394,Alien invasion
74394,Doomsday film
74394,Science Fiction
74535,Short Film
74535,Airplanes and airports
74535,Comedy
74535,Black-and-white
74537,Fantasy
74537,Cult
74537,Future noir
74537,Drama
74537,Black comedy
74537,Dystopia
74537,Kafkaesque
74537,Science Fiction
74537,Satire
74537,Comedy
74577,Crime Thriller
74577,Mystery
74577,Psychological thriller
74577,Thriller
74577,Suspense
74823,Silent film
74823,Drama
74823,Indie
74823,Black-and-white
74824,Black-and-white
74824,Short Film
74825,Music
74830,Thriller
74832,Documentary
74832,Concert film
74832,Music
74848,Drama
74848,Family Drama
74848,Indie
74848,Black-and-white
74853,Documentary
74856,Black-and-white
74856,Biography
74856,Sports
74856,Drama
74856,Biopic [feature]
74856,Docudrama
74858,Romantic comedy
74858,Screwball comedy
74858,Comedy
74858,Black-and-white
74858,Romance Film
74859,Short Film
74859,Comedy
74859,Black-and-white
74861,Silent film
74861,Black-and-white
74861,Short Film
74861,Drama
74861,Indie
74861,Fantasy
74862,Family-Oriented Adventure
74862,Family Film
74862,Drama
74862,Family Drama
74862,Children's/Family
74862,Adventure
74862,Animal Picture
74864,Drama
74864,Short Film
74864,Black-and-white
74864,Action/Adventure
74864,Silent film
74864,Indie
74864,War film
74868,Coming of age
74868,Film adaptation
74868,Ensemble Film
74868,New Hollywood
74868,Drama
74868,Americana
74868,Period piece
74868,Slice of life story
74868,Black-and-white
74871,Crime Fiction
74871,Thriller
74871,Romance Film
74871,Film noir
74871,Suspense
74871,Crime Thriller
74871,Mystery
74871,Black-and-white
74871,Psychological thriller
74871,Detective
74871,Drama
74872,Drama
74872,Americana
74872,Coming of age
74877,Short Film
74877,Musical
74877,Animation
74892,Silent film
74892,Indie
74892,Black-and-white
74892,Short Film
74894,War film
74894,History
74894,Documentary
74902,Black-and-white
74902,Children's
74902,Drama
74904,Adventure
74904,Black-and-white
74904,Comedy
74904,Drama
74904,Family Film
74907,Nature
74907,Animals
74907,Documentary
74908,Drama
74908,Documentary
74912,Romantic comedy
74912,Teen
74912,Romance Film
74912,Comedy
74912,Black-and-white
74913,Romantic comedy
74913,Romance Film
74913,Comedy
74913,Pre-Code
74913,Musical
74913,Black-and-white
74913,Operetta
74917,Animation
74917,Short Film
74928,Experimental film
