wiki_ID,wikidata_ID
10595765,Q5636566
11217044,Q2263018
14019515,Q1550554
14482638,Q174385
14668600,Q5442715
17467904,Q2366101
18242055,Q7767996
18704092,Q7718442
19887961,Q395411
20824943,Q6318741
22579056,Q3045431
23666512,Q5989424
24057387,Q3824084
24132780,Q1275177
24620773,Q6796889
24738759,Q7240117
25899488,Q7916010
26358383,Q1080080
27509464,Q3209710
28081652,Q2869617
28925569,Q2205409
29180492,Q2754541
30874145,Q735383
31155684,Q6958553
31769079,Q3264292
31827106,Q4658802
33269214,Q3351917
34243460,Q4985025
34466900,Q283294
34709993,Q6727374
35003091,Q2879831
36025654,Q7177940
30211263,
12023397,
15449822,
9919704,
183550,Q573710
950429,Q1500112
1584791,Q2931932
3139643,Q319127
3961314,Q2574952
4119697,Q2868288
5467991,Q919064
7087007,Q1657950
7269491,Q991511
9348387,Q4658051
9782939,Q2909631
9855293,Q7367447
9916424,Q6461395
10564560,Q1761340
11706092,Q3073796
12240280,Q4180221
13140115,Q3221644
15004146,Q2653383
15125318,Q3600098
15497901,Q166696
18261460,Q6684432
18363356,Q7286680
18488050,Q1806141
19070308,Q52442
19842633,Q1196570
20533274,Q5910191
21060905,Q1753964
21591531,Q4808344
23095762,Q1301154
23132210,Q1642203
23960359,Q7833648
25751847,Q12104680
25893091,Q1119322
28157276,Q5450083
28554140,Q5953633
29145705,Q1986865
29530961,Q4316335
31782714,Q7460822
31912785,Q7503995
32171771,Q7726531
32608236,Q7769253
32809141,Q7544703
33964337,Q6407103
34155452,Q12915051
35204352,Q5520649
36079583,Q4822151
9993341,
364541,Q554843
2739726,Q1156769
2920843,Q948836
2985951,Q7633662
3602324,Q1212928
3787080,Q483307
4806106,
5247666,Q1306575
5444637,Q2620633
5667453,Q495804
7284876,Q7768072
8057560,Q3088805
8367375,Q960499
8608258,Q7734089
9267531,Q1131447
9993359,Q2918543
10732804,Q1219918
11143111,Q4784096
11459922,Q7992533
12532758,Q2411535
12719672,Q4842232
17865807,Q7711757
18089307,Q3347422
19140348,Q7757824
19374957,Q4860527
19751960,Q1127790
20006535,Q7261064
21735985,Q5039242
21987179,Q11701565
23145761,Q3906522
23297149,Q15052399
24029416,Q7753668
24057003,Q6498189
25609421,Q6275529
25868102,Q7766014
26285941,Q5889203
27537840,Q3044449
28324385,Q12125835
28330295,Q3563622
28361288,Q6385324
28467221,Q3442319
29471340,Q711918
29803726,Q7282796
30386378,Q4694843
30827126,Q3412915
31207284,Q7238960
31698553,Q5582343
32359852,Q5190425
34012692,Q7922381
33329512,
13693016,
35002972,
2748232,Q5436571
3602322,Q2423436
3731053,Q2050109
3757107,Q3829144
4263149,Q1333983
4410999,Q2745542
5841787,Q1757944
6296845,Q2528652
6967345,Q7857984
7284971,Q6980864
7367155,Q6012743
8231128,Q7675388
9382518,Q7775504
10131195,Q16201590
10353358,Q6002785
10398194,Q4743942
10699255,Q6431292
12897402,Q11047430
13598333,Q7715278
16109770,Q168823
17808534,Q7534921
18268876,Q7743201
18781561,Q7316048
19034430,Q17036662
19286281,Q6343436
19398864,Q7971478
19892255,Q6517790
20211753,Q6296499
21472776,Q469535
21665854,Q1982445
22114856,Q2736887
22572753,Q7740039
23257524,Q5281307
23484498,Q4880315
24115407,Q8000863
24160453,Q5032657
24655612,
25053541,Q6446478
26004306,Q3602760
27693619,Q617230
28148701,Q5191791
28379542,Q8079753
29019907,Q5526696
30480836,Q4838176
30689097,Q12024909
31843968,Q3819200
32842912,Q6103796
22644035,
26332932,
26350651,
5499584,
1055440,Q16951016
1218494,Q604192
1964377,Q701939
2280880,Q593099
2649800,Q782808
3206129,Q427534
3736782,Q1674814
3959236,Q7738072
4331673,Q4079196
4876291,Q5599363
5189701,Q2464759
5291587,Q2076014
7681239,Q6418195
8494445,Q3521563
10026936,Q562632
12396731,Q7685481
12855809,Q7740175
19610978,Q3233125
19828673,Q7679111
20130002,Q4677083
20363219,Q1033396
20695929,Q12126420
20936738,Q1219544
21656036,Q5098575
22501925,Q5882802
22553222,Q7811128
23548523,Q763454
23591229,Q7179366
24048670,Q12127519
24551035,Q5701747
25209676,Q7334101
25514352,Q5304154
26464662,Q2376223
26581256,Q60506
28096741,Q4936875
28276100,Q5446675
29246582,Q14475842
30265620,Q675468
30416355,Q6945470
31156139,Q6982197
31231357,Q7776833
32944297,Q3875478
34641975,Q285651
34953569,Q6461591
35437080,Q12418609
35816331,Q942097
24927252,
9918948,
74018,Q1066714
242542,Q1171449
846354,Q878964
1729455,Q13001145
1897341,Q150804
1944344,Q1251457
2023833,Q7284102
2305740,Q1284393
2348162,
3887451,Q2333996
4813587,Q7980720
5788437,Q155018
6181075,Q566863
6575227,Q7732698
8443094,Q7093252
9912434,Q5824571
9912439,Q12155001
9918924,Q3549356
11018205,Q2368575
11341007,Q700694
13544842,Q7940026
14069401,Q2936273
15371674,Q5500165
16643103,Q12124723
17273758,Q4006146
19360297,Q4876570
19483856,Q5527607
22261980,Q4694837
23142490,Q2845317
23316322,Q392761
23355158,Q7750024
24398207,Q4812314
24698818,Q13004248
24999041,Q7578428
25921824,Q6199466
26799315,Q7113424
27516539,Q6956384
28838045,Q6308595
29157958,Q4657047
31081921,Q7761718
31155439,Q6424913
31939715,Q5454478
33001732,Q7721172
33041728,
33415486,Q4880110
34114119,Q7004404
34456998,Q2374368
34625056,Q3982533
31557080,
30183028,
25829182,
9918907,
3947,Q660950
434542,Q339114
640643,Q928369
1484938,Q1770642
2777047,Q3413700
7378213,Q992813
8146797,Q1961769
9162606,Q7071956
9351644,Q2819775
9912427,Q5351056
11080291,Q10860427
13096464,Q3155471
13389400,Q1402384
13951016,
14864488,Q2636180
15142509,Q4944531
17321359,Q3502670
18512674,Q2303586
18622492,Q7711255
19377043,Q1938902
19843417,Q4661265
20194103,Q876124
20904360,Q6402284
20904622,Q6172882
21152402,Q4809073
21267539,Q11791934
21966946,Q4010290
22644880,Q2428534
23286064,Q7317926
24486794,Q3987410
24776033,Q7201006
25536622,Q3222516
25540484,Q7797530
26534182,Q7130648
27733772,Q5639515
28353477,Q5459282
29377677,Q14948506
29573383,Q6355014
30741010,Q347881
30815040,Q1443274
31255687,Q5557235
31256801,Q12100429
32088921,Q3602585
32819434,Q5564691
33207641,Q7575491
33646855,Q7813970
7571944,
4623520,
24240349,
27863656,
146908,Q128930
151535,Q1213266
168583,Q1348423
473964,Q6316841
1024448,Q5437219
1636672,Q961829
2223585,Q2561440
2653462,Q1135261
2829495,Q836268
4211962,Q839265
4469960,Q6956300
5182600,Q4658776
10418730,Q7635181
10700014,Q5684676
11003730,Q7430507
13281663,Q966923
13820019,Q766770
16168117,Q5564307
16168133,Q6150762
16732594,Q2963312
17151887,Q4549424
19594093,Q7736551
19907791,Q325836
20964595,Q6864077
21081563,Q4189694
22393761,Q3483810
22980392,Q7546965
23907783,Q6507965
24032463,Q5054750
24211904,Q6943701
25000378,Q1750318
25500563,Q3793109
26081518,Q10591708
26822699,Q2510463
27380735,Q6503180
28002897,Q4010007
28178070,Q7760448
28184919,Q7206847
28353845,Q4658947
28637556,Q6911929
30316975,Q5464784
30643953,Q1393064
35014236,Q3209446
35858433,Q535564
35910510,Q7130629
36050033,Q808109
1808518,
168586,Q1755424
983460,Q3286274
1204621,Q721158
1498491,Q1476272
2005101,Q488595
2259388,Q577221
2295249,Q4657558
2307930,Q975962
2345042,Q506625
2346472,Q4660059
2935386,Q3044978
2944826,Q2556509
3346127,Q729836
3527643,Q3401480
5735526,Q3563548
7573566,Q2719896
8315315,Q880259
8874568,Q7727897
9916235,Q6466313
11929259,Q305151
15034439,
16168127,Q6124296
17968290,Q3411165
18037450,Q3934915
18361276,Q6727166
19539381,Q1234728
20109381,Q7559664
21064505,Q7677779
21255292,Q7334093
22501388,Q4762077
22643186,Q1842163
22999260,Q7397450
24123611,Q7749720
26164642,Q3616469
27994625,Q4900909
28467611,Q7811018
28856807,Q1165055
29375274,Q2526820
30508894,Q3443169
31015146,Q3843985
31954721,Q15040686
32427935,Q3271522
33193353,Q7832157
33502406,Q7914529
33777629,Q7196147
34597235,Q7733666
35180817,Q3213750
35739703,Q129051
35888691,Q15052298
13897164,
1040736,Q316225
1511944,Q371278
2051678,Q852001
2345044,Q486826
3583342,Q1199877
3801434,Q5051383
4213160,Q1195819
5579832,Q3301921
5579833,Q16943346
8922224,Q785373
9479413,Q4811624
10839214,Q5599126
11950831,Q389158
12459069,Q7979048
13048648,Q5282949
13344781,Q16821138
13897151,Q4900153
14171052,Q3282506
14329804,Q1211239
15121509,Q7827578
15325541,Q7767412
17145834,Q3521405
19286235,Q7121477
19747684,Q7805067
20579748,Q6983050
21606708,Q7740665
21958814,Q4411136
22519729,Q12126304
23378076,Q7240129
23412761,Q6925242
23795974,Q4751326
23843742,Q5335771
24224913,Q7756831
25080093,Q7045122
25487856,Q7859667
26091737,Q3211859
26178788,Q6945040
26178850,Q7757929
28373745,Q7130359
30476446,Q6002504
31025212,Q7123070
31323110,Q1169651
32987577,Q7764377
33709996,Q4172491
34007429,Q7250895
34540077,Q15052391
35408180,Q5636574
36048426,Q4791576
36096573,Q12944232
14576355,
8250748,
1035743,Q2359049
1613385,Q3790020
1722156,Q502189
1844371,Q1743872
3581188,Q16256833
3731930,Q6289055
4040311,Q1079678
4573857,Q7049390
4709385,Q4552081
5374465,Q12124677
5603479,Q3004672
6020797,Q5001605
6559480,Q148330
6616765,Q2246522
6748447,Q12125759
6852771,Q7141515
9122950,Q839744
9362958,Q1028631
10593363,Q6507581
11733949,Q1058019
11952589,Q2147938
13549802,Q501348
13863650,Q7049936
14335513,Q3980298
14963701,Q6896655
18855599,Q7728068
19093596,Q1366386
19518154,Q7062055
19908658,Q3997547
20278866,Q7249829
20571157,Q4468583
22644952,Q266041
23050018,Q7143030
25104691,Q5173134
25215748,Q690819
25348721,Q15241320
26742874,Q4262023
28830091,Q2995039
29027165,Q864420
31015973,Q4840397
31078536,Q5069886
31518066,Q14954308
31570145,Q5715211
31599423,Q7577085
33508913,Q7902170
33647907,Q12103990
33657143,Q4973517
34741598,Q6509925
13161912,
42507,Q151945
462452,Q2903935
980439,Q129548
1129041,Q128730
1522855,Q2191923
2724555,Q11838003
2889423,Q2920720
2956694,Q7719117
2967520,Q971636
4031328,Q5256227
5287653,Q7559368
5565346,Q2656457
5627729,Q1090735
5856565,Q12125011
5887372,Q4881835
5985405,Q4050011
8326277,Q2335299
8956063,Q5350751
9755107,Q6721117
10827616,Q1093555
10938786,Q2822991
11347793,Q477965
12455307,Q7691562
12780906,Q1115555
15248380,Q4660710
15911406,Q7435366
15932362,Q721204
16658874,Q1831533
16727178,Q3136644
17265823,Q4840398
17972410,Q7759878
19058731,Q1956453
19773644,Q7961537
19937980,Q3205529
20571094,Q12133149
20599389,Q4997095
20798704,Q5317055
21675581,Q3237842
22777559,Q7759287
23440490,Q3627470
23999121,Q6899168
26200483,Q5506279
26409033,Q7127842
28309237,Q4660942
30418643,Q7133023
31316847,Q4899082
33355085,Q7549738
34791624,Q7558491
36057449,Q3822568
32089501,
22351997,
28074777,
61061,Q1543253
577663,Q282041
1436649,Q2924761
1578168,Q741378
2797638,Q1201227
2839369,Q1196699
3641811,Q5694831
4410141,Q1346729
4916371,Q4334633
5204767,Q3330975
5805891,Q12127540
6708252,Q1963061
6846153,Q5905922
8348610,Q4660983
8819339,Q2322181
9019882,Q594402
11047814,Q6352529
11157207,Q3472181
12149946,Q7445485
12187735,Q7759497
12962302,Q5437231
15783261,Q39394
16878396,Q5111349
18332362,Q7585773
18679622,Q368899
19576809,Q7637494
20240541,Q7758474
20700852,Q2271049
20754177,Q7776821
23502201,Q3437951
23666504,Q1523152
24126969,Q7159041
24837110,Q7845615
26195967,Q5183265
26290945,Q7196121
26748099,Q3537233
27947150,Q5431870
30501543,Q5564689
31026271,Q6466219
31121814,Q4916119
31572654,Q12126886
31799966,Q961219
33040230,Q7124875
34486128,Q4345133
34671351,Q5310444
35734905,Q1434212
35890925,Q6720990
2803158,
502456,Q4878694
747689,Q757156
996094,Q4996924
3108902,Q1341843
3133813,Q7251950
3383848,Q1708524
3938081,Q4743183
4024830,Q4747090
5570661,Q5311412
6842089,Q7915637
8164826,Q561208
8202067,Q16951339
8454884,
9736116,Q5215534
9915737,Q3210370
11091446,Q195697
12251889,Q3503675
12960746,Q7739499
12971182,Q1512168
15007082,Q3113934
18203744,Q7758735
21379704,Q7142698
22834794,Q3400410
23687486,Q5060168
23804144,Q3487894
23846188,Q886823
24381383,Q7021192
25223371,Q16251055
26738876,Q7070435
26868396,Q7767356
26889567,Q1782383
27550977,Q6060646
28846136,Q3204732
30768171,Q4867497
31339449,Q6958295
31563699,Q6963710
31581082,Q192542
32307438,Q2075874
32989932,Q7763579
33739348,
34155645,Q7681498
34367619,Q10731135
34975699,Q5135863
35107662,Q7086768
35613510,Q3563457
35750973,Q7801465
35769813,Q7093071
36258161,Q7010484
36712306,Q2655470
8379071,
888336,Q1468857
1156559,Q1653448
2012202,Q120234911
2274781,Q7824005
3202819,Q15088332
3575300,Q1348016
4476914,Q1123479
5079428,Q2822220
7122822,Q769920
8288693,Q1772438
8866201,
9612710,Q1199373
10332554,Q2718460
10616876,Q3419993
10932642,Q340157
11091449,Q2332471
11718158,Q2985147
12799543,Q12124706
13152670,Q3474698
14774191,Q7847544
14850748,Q16934734
15035275,Q7733805
16840772,Q6946061
17437774,Q1547329
18162734,Q12110972
18189143,Q4004567
20452163,Q4660741
20530731,Q5308354
22643320,Q2223073
22799606,Q2665527
22808535,Q5600270
23558826,Q7759080
23580343,Q5628787
24050247,Q6049972
24305923,Q5017250
25153225,Q5129558
26564418,Q6692252
27900724,Q8051068
28330185,Q1218715
31348360,Q5264925
31588395,Q6291083
31917369,Q3788623
32172995,Q6838524
32199572,Q3444187
32797064,Q5121100
32961843,Q7771976
33326676,Q7457304
33577044,Q5416630
35386921,Q4729292
5818837,
33168359,
33497463,
23666947,
113442,Q1197185
217824,Q1582270
570428,Q644149
919005,Q1191081
1769282,Q498795
2642703,Q2573044
3213906,Q1750392
3752065,Q954949
4829197,Q3793943
5664103,Q4357623
6545126,Q4126287
6791295,Q27590042
8066735,Q3295111
9055736,Q4051378
10789902,Q3520877
11639973,Q821767
12248389,Q3992524
14319477,Q3644567
14840006,Q3823890
15062229,Q2154727
17111192,Q3866789
18765170,Q2961414
20377967,Q7766190
20530540,Q7762711
22533220,Q1953176
22706373,Q1475364
24449669,Q1025973
24615533,Q7042389
24704243,Q2905093
24981798,Q5087875
26613350,Q7408889
26883586,Q7733434
28131248,Q7389511
28431520,Q2894467
28504645,Q5349579
30273080,Q4816431
31155634,Q6470083
31322408,Q2815369
31632887,Q4658526
32756649,Q7768416
32995549,Q7743312
33238079,Q2648963
33602952,Q5051928
34872831,Q6929899
35531466,Q5597954
36548689,Q3419910
4514489,
15162195,
11585,Q304394
183847,Q1524538
2359777,Q1144476
3606815,Q1335267
4358039,Q3213013
4801210,Q7620490
5662308,Q2034354
6174018,Q4160546
7445296,Q5732375
7921068,Q12124800
8114232,Q3284038
8997895,Q3480796
9352329,Q3402875
9522001,Q4726188
12264328,Q3427164
14301855,Q307620
15420523,Q5364809
15830410,Q2698874
16179398,Q15712072
17577908,Q7562742
18050522,Q4841841
19081421,Q5263974
19824573,Q2735164
19920152,Q939410
20486089,Q1963843
20828775,Q4734595
22410313,
22644096,Q7811959
23480499,Q6948185
24408760,Q6702904
26016836,Q4659555
26914017,Q7736709
27644217,Q6707778
28427287,Q15048661
28663283,Q4328797
28928151,Q4657518
29204234,Q2838177
30081969,Q426631
31181334,Q12124297
31322562,Q1044240
31696903,Q7488760
31890421,Q3480889
32379313,Q5004002
32456716,Q5226486
33418385,Q6691353
34730855,Q4779839
35342638,Q6463383
35540180,Q1217879
10046437,
858143,Q5575661
884742,Q303719
1483025,Q232222
1608743,Q232217
2563741,Q4729169
2609817,Q334169
2783427,Q1507635
3104876,Q919563
3703551,Q501182
3926180,Q11698804
4923868,Q1961589
6735519,Q2677926
7383750,Q3234162
9236773,Q131840
10408694,Q7763686
12961546,Q7721192
13181973,Q3016858
14143919,Q12125295
14288475,Q3836612
14689013,Q1769378
16706073,Q958257
16730206,Q5967907
17246868,Q652527
17267001,Q2529345
18496075,Q323592
18618361,Q15052435
20466529,Q8051014
21757519,Q7751973
21980563,Q5104414
22643949,Q2316081
23111577,Q8075641
24570734,Q7729730
25254215,Q2901995
26210348,Q7619773
26617962,Q11014398
27375546,Q5737167
27619765,Q5305175
28173038,Q5368253
28462645,Q7774780
28702124,Q3400362
31076473,Q2070692
31672356,Q5879203
31995467,Q5574063
32358293,Q901302
33355353,Q4187729
34260122,Q12124758
34767469,Q5369173
35013163,Q3478431
35731568,Q4184404
9879805,
11274123,
4286886,
766497,Q5882740
1317604,Q1140085
1330877,Q300393
3237313,Q2897412
3912186,Q1647641
4270646,Q3504582
4400405,Q1930992
4432712,Q3222801
4555463,Q570417
4574509,Q462149
6143584,Q3235245
6196826,Q383854
8677237,Q492340
9652328,Q438272
9667601,Q6374497
10151668,Q5297131
11128409,Q4380245
11254528,Q3765038
12009749,Q6748469
12059824,Q4900058
12143841,Q1554665
15105001,
15662922,Q6033982
16073332,Q5189903
19394683,Q5190402
21121190,Q5120682
21268873,Q3224340
21387412,Q4702719
21761019,Q5129821
22112266,Q3518745
22139234,Q12126985
23257408,Q6937648
24034791,Q7990993
25574982,Q4880290
27206044,Q3542600
28065604,Q3236186
28432402,Q6417123
28493022,Q7747340
31156261,Q16251388
31156836,Q7284484
31316923,Q6519361
33410954,Q11050752
34283526,Q5490670
34930722,Q630202
35326534,Q3978299
35856672,Q7680202
35969664,Q7642754
10376597,
7666941,
679619,Q8028248
1261355,Q1795989
1329509,Q2017485
1365691,Q1035124
1555143,Q1184127
1889512,Q836551
2122517,Q944614
2216322,Q1500944
2534051,Q3110675
3010643,Q3178469
3862135,Q3485321
4280498,Q1136500
6150679,Q5305199
6765829,Q1647597
8677471,Q376531
8924418,Q1089904
8954683,Q7776594
9016141,Q430245
9084853,Q2422527
9140961,Q1539069
9595500,Q3794894
9667585,Q2743891
12578533,Q7301493
14073945,Q7171812
17236467,Q7880591
17603396,Q2134344
18305011,Q609436
18823741,Q4528051
19205876,Q7560372
19928871,Q3354995
20581098,Q6746273
20904363,Q6480063
22656902,Q7899899
23151276,Q7750102
24287500,Q5434639
24426132,Q3853969
24992742,Q834269
25147263,Q7736342
26600812,Q5316004
27174635,Q7805015
27798849,Q7703701
28066784,Q5882942
28857801,Q7876780
30048696,Q7751635
30251472,Q4820498
33522398,Q4159351
34084021,Q7920596
36102018,Q4661541
471370,Q467290
961429,Q2520212
1270703,Q224985
1662573,Q80437
2002320,Q976728
5101168,Q2092528
5916068,Q5087726
6060651,Q2322404
7057376,Q6731216
9990262,Q211722
10633286,Q1609558
12417229,Q5575150
12485800,Q3283847
12747734,Q33148
13078782,Q3205812
13137313,Q7766339
13505007,Q734816
13723529,Q6721549
14942980,Q7898121
15739716,Q3230487
15886920,Q3417830
15919444,Q7739343
17356137,Q1524084
18031237,Q4281621
19200197,Q1194241
19203137,Q7737981
19400450,Q7749149
19406542,Q7768842
19559156,Q12338358
22332305,Q971235
22778278,Q476311
23198700,Q12126549
23666459,Q3822184
24253128,Q6373532
24659042,Q7761129
25858024,Q7596764
25993366,Q10961745
27250874,Q3707118
28953915,Q1444733
28978049,Q7727303
29223770,Q7719656
29475100,Q574295
30640107,Q15220867
30694208,Q6416970
32456560,Q3460940
32456648,Q1196482
33625136,Q7738861
34203225,Q6487146
35085649,Q12123968
36188876,Q7155511
7135168,
36360176,
246556,Q1195881
844425,Q6321283
844429,Q5225914
869181,Q1401797
1515956,Q2338099
1589664,Q7746491
1605320,Q120105
3772864,Q912507
4302846,Q1115677
4578771,Q2281767
5098517,Q1338266
5649318,Q1514643
6306849,Q1100499
7140979,Q3210994
7194312,Q5103590
7257285,Q7204222
7745290,Q10507549
8303619,Q4975477
9122163,Q7522733
9166193,Q6492060
9775774,Q611081
11698878,Q966494
12002208,Q2681840
12082059,Q7600904
13998321,Q7372466
14108836,Q3966802
15567336,Q765095
15801310,Q7764168
17260758,Q3987976
17844049,Q1134294
18793244,Q1590797
19834902,Q12128487
20533716,Q2216301
20828855,Q940786
23918730,Q6690864
25398241,Q3429905
25901625,Q7746316
26109999,Q1257106
26489700,Q5263592
27488651,Q1306377
27702708,Q261759
27880015,Q5636911
28423334,Q7317336
30658422,Q5437665
31051087,Q4106870
33690412,Q6387062
34841834,Q1350381
36244504,Q7829774
31025623,
28725374,
9994295,
68082,Q306791
667372,Q102225
1148228,Q1228404
1181828,Q1319963
1181830,Q797834
1888906,Q644316
2202963,Q325691
2216810,Q853646
2647370,Q7782714
3068892,
6135133,Q3545779
6392129,Q3211250
7957738,Q7770951
9907172,Q727523
9974147,Q1627914
10299510,Q3125816
10396708,Q7770933
12824672,Q4876872
13318485,Q3089248
13388458,Q11689629
13403138,Q7773591
13952920,Q7091900
14688795,Q182300
16918633,Q5167339
18250933,Q4127103
18587578,Q762077
21408077,Q3816092
21411207,Q3837919
22269447,Q7770082
23355005,Q5464828
23438764,Q253260
23666661,Q3927749
25112246,Q6938750
26987591,Q6167669
27365562,Q6842631
27478999,Q7147995
27788234,Q7247609
29077243,Q5123583
30312550,Q1125308
31332187,Q4553909
31425345,Q6310081
31888284,Q6061132
32287559,Q5036765
32884821,Q4937001
34150988,Q4714847
35617134,Q16250961
35998368,Q4973878
9994289,
1486064,
29413896,
51906,Q193066
113436,Q620731
496299,Q2409475
638349,Q646234
1353062,Q7762076
1880706,Q279057
1912693,Q1697051
1913883,Q3794929
3459329,Q135399
3578336,Q2620666
4190400,Q3105932
6155210,Q4003806
8144777,Q1015807
8436417,Q6529234
8682800,Q1090788
10085329,Q7091254
10336027,Q2633422
10778878,Q16923543
12112868,Q8047848
13917204,Q1720087
13976296,Q5273476
14143644,Q7762999
16330093,Q2424215
17374804,Q6407595
18082449,Q5282372
18921767,Q8051190
18953471,Q269887
22644286,Q2075358
23033300,Q7197756
23066772,Q3922169
23687601,Q3822247
24558087,Q3029751
