control_data,treated_data
202445,77482
275459,84358
122370,102180
171221,1701
11398,11333
195324,2801
96400,60818
119833,59494
98138,258929
319910,156835
192985,73659
155074,25721
197446,72979
229792,130370
428881,448498
213339,62813
358174,484785
197472,115490
414543,395052
117492,13687
419679,410002
31467,23107
441231,473968
131657,63391
232268,160106
156194,23658
441589,17591
313677,125599
97060,39522
263221,3613
268458,7126
336729,182647
258198,148297
241886,206774
176817,35833
325352,195977
357585,49596
42251,22795
54957,59793
325892,230630
145181,189293
533857,11182
106311,30904
243866,249892
487235,499352
245088,186629
263201,23683
386118,40530
120861,62514
100649,26646
233177,129
83173,13867
235027,62264
503423,488545
529097,488417
205973,21269
264997,23704
481044,309359
130752,28774
158469,81754
262126,168795
151094,165597
498333,16350
256804,53143
189845,429155
440662,448510
514437,394946
156132,2912
335666,328304
271020,105818
290379,266293
459512,247334
315704,168667
244643,3005
131892,75069
469022,490228
290440,286167
494163,454551
361890,30228
388440,191255
74542,144342
283959,232757
349337,516484
147451,5593
322038,39423
174290,237649
100565,6895
222202,170728
178125,151833
443984,479586
470196,59670
62155,91232
128813,2356
516626,455742
319838,429180
406868,230653
136282,73024
151526,73524
534639,518906
298406,108430
309454,350205
273262,54409
487177,411185
115098,52272
347394,284763
157234,4191
340199,325382
172551,18001
446422,39389
319960,29085
56230,69194
282082,48049
430756,510907
509928,336440
313403,4
184844,17273
57147,8708
179187,7724
63663,73601
244783,288678
392590,343222
65483,245858
454737,185676
111834,41256
222981,54038
300916,169806
478891,351009
307652,83761
312019,321114
239516,26343
28926,75177
370181,388818
107882,8979
244522,29923
188291,197097
148423,40360
364416,495150
130855,2163
65781,162854
160933,112155
24617,24354
481647,436227
153290,220881
409848,442451
136265,125771
208195,77370
241026,129326
275162,10941
422690,24191
67005,2323
392071,9876
456380,23412
195589,170697
309913,264405
289781,52709
316184,98245
247083,152176
331784,101790
250332,89648
198669,30267
49113,77938
135790,49610
213080,127733
386648,119513
294280,21180
125723,73483
100348,235502
282395,109194
260832,155400
486104,14001
454982,454396
186570,105116
183043,38868
160402,114316
82587,117289
1838,133937
453344,140893
423566,410875
171823,66734
141279,108405
437081,37970
8143,10930
78585,12841
139289,81164
385704,77428
320088,3874
81463,6212
175278,93859
365462,109803
262133,168809
147446,17894
263700,329855
510174,479882
303387,890
15025,11262
165050,134753
180637,453073
61413,173227
333292,74710
400101,377578
478905,320408
427058,459917
265529,12370
257769,23032
497785,101728
415477,3426
338117,171247
98192,207918
297282,21891
130938,34738
302260,41917
164860,155193
25363,25193
1840,3434
171173,417236
151033,70960
484219,370534
332524,454412
261750,163917
348298,241383
265049,182982
172537,24332
49837,72222
258036,91619
285792,45328
302264,139730
356006,179068
151326,8550
165417,24185
175164,19555
175544,25438
422463,308326
104684,14908
205575,51102
352361,118426
91456,33421
128421,104304
380915,141543
256106,148537
96109,201373
253934,35612
30049,30057
40614,7400
150015,3447
368509,435443
307732,374189
184623,53489
74514,41894
168135,51202
130789,35503
223255,163418
291766,284469
267520,36563
156046,22632
296119,77917
514870,458830
1783,245775
200113,63470
193237,253615
492045,461730
294899,35776
331918,21282
516023,334111
232695,68120
337025,12082
395841,53249
344326,279864
466914,186656
331328,215670
136797,74302
266737,208275
197042,403134
163165,491420
169701,141820
455786,19261
165650,28812
409852,403136
316814,108253
332804,91604
483401,478064
112375,71355
209907,39946
350049,240610
60059,67029
427044,500079
51956,45272
257566,80446
367680,229356
389573,254180
315188,161260
368446,435413
444852,214051
219911,209978
145143,17320
443188,331091
164263,32759
322378,192297
266657,69476
536023,23729
470409,13792
219652,301554
396735,378446
405767,43615
294912,118375
331330,257571
151426,29401
176685,78484
294282,127778
217962,18628
100139,45367
470114,197740
159650,39784
508367,475351
305453,30972
331778,415963
330656,20339
214211,49619
440988,4652
286942,248209
279830,139871
212927,66900
390229,16573
370605,150061
532085,330250
207451,7936
22595,11808
476835,46688
447111,415940
283699,143224
66416,25795
201495,225785
418406,7660
119390,33504
481885,476073
485909,479556
331740,395268
297333,43519
211045,107994
171482,35089
11127,247789
376189,295295
167871,8555
213072,9695
486230,48180
100213,33931
501790,464842
515574,480704
222080,209560
269463,82511
427192,101689
383252,15549
536583,526715
198661,39906
346089,55958
521348,460478
222984,77721
225765,185277
450577,377559
178129,135312
373666,316236
112673,175010
248180,14424
302617,206019
185697,11890
369066,304649
395390,76791
160966,12130
51963,29715
228221,50093
219609,95413
133731,67168
246906,350978
260262,78740
446707,270382
210110,11876
100190,30513
241555,317535
49845,6611
192552,220895
359919,249271
81101,17016
273957,205837
276900,44003
520714,352954
29022,194082
501798,464837
342358,258261
330540,76648
341712,104176
49528,11226
104651,21323
353235,318860
422277,101744
266392,42469
291753,244985
282269,166267
162830,90162
315794,3405
186128,160263
370331,376845
23352,128055
45153,49183
11586,14340
122373,64494
512421,427424
512437,427368
234772,157185
184901,38104
308713,42032
315320,230398
304161,10514
523825,479811
347647,108727
78652,19166
477795,471649
205909,13903
233583,321443
295486,119241
274123,17240
336271,155678
213353,62792
461627,404426
180666,3610
519166,370488
273998,12815
481896,345012
105961,140244
198585,49389
148087,60708
212785,67411
18309,14396
82245,23028
190986,3753
460395,471293
89167,162733
127923,40537
113839,19465
165325,155552
197542,50517
252126,36951
444850,366169
136799,74295
231940,34549
176342,237099
304244,208943
202412,39684
139301,81150
231378,13319
186867,125623
481730,250762
184585,165494
197030,198021
331929,14921
288080,56226
256448,266775
142256,281827
104107,11921
49520,75174
287001,28842
354677,91937
259029,318808
315430,65843
296987,135313
240400,230236
232190,3933
136136,26221
312562,59015
207007,315868
256411,169552
100323,31660
152025,10429
274022,51442
223066,2311
207165,215730
280207,13589
82258,41117
425499,267008
97061,9629
431037,391360
410247,77247
163556,352688
317442,114319
339120,58237
100434,5985
238956,26721
338970,52062
161125,8812
130907,2166
93883,25206
74472,8083
222392,318858
318422,37378
317134,219966
33098,463
348670,6676
216382,27927
374202,378445
159094,21325
97877,33169
316816,26500
415157,51826
131456,23699
230513,57109
258196,155582
393872,23852
96983,33831
424217,3663
290254,327001
187154,2213
115956,45810
270776,109679
148428,19390
213702,109422
288140,56202
458691,25597
192049,125375
41472,26254
303457,119970
360793,43070
116744,62256
190937,132560
197442,65830
222370,92677
195796,2936
159942,47971
281365,33055
436802,377541
368472,80714
315421,13940
67490,37832
112501,12245
138965,11482
238996,41156
305471,39529
164425,117417
284036,145519
464117,7640
42258,6006
535938,535733
216593,80151
387896,36349
477673,446367
175452,18388
119541,317785
224761,156455
225131,67312
201655,80108
277224,50655
54499,50222
277611,153518
214675,56169
452678,101783
346477,331134
447225,119556
331773,115349
159748,117287
288422,3940
175358,8553
141301,148142
333153,85883
427167,276157
537681,514586
430787,512529
259035,285067
160897,7910
196029,89443
517289,496278
210646,26274
411813,8777
142134,33833
145171,177761
100838,19488
369955,371967
314906,345015
179149,151785
361710,319767
45480,11968
29609,17197
110153,39552
524059,471294
268590,68616
243475,59848
416443,324956
5077,49353
294078,96059
282270,202787
310562,69365
131660,69975
403881,101720
51981,95427
527543,26857
519586,485331
97109,19686
186812,34989
65793,116720
88054,35389
184898,38103
213674,5225
184735,17171
302256,29694
57711,63760
325008,39498
48561,22071
440301,17819
403356,71697
431353,113205
263364,119949
100134,140784
355835,86946
283597,115754
513630,477004
383118,99283
337107,390128
185140,3462
169697,186268
298855,253251
175901,93946
106041,151797
243356,2196
295155,68039
460410,371174
278797,77876
11623,75376
272970,333103
369962,415501
11314,11050
267861,29879
450429,358604
262147,168788
313701,43020
164153,21346
179334,77898
326877,25256
209511,149962
402337,311025
369288,311800
166076,79795
196248,160375
181275,32257
169632,72098
323763,37620
260038,195196
244564,53321
295921,148647
382240,270384
508996,3870
151892,5501
351869,194290
469411,12655
97435,80878
227204,9411
139260,48211
243257,77034
289387,86716
230304,282119
367474,299845
227907,271493
194627,732
322157,132542
104921,46450
373966,36340
161993,179788
101162,62863
484911,419221
317131,25519
328014,81991
253514,16640
328063,54526
29611,5618
353212,307898
168575,29705
356885,111201
88217,68078
147317,29972
508141,468435
53845,38665
232675,184919
278848,270142
119843,384136
323009,6555
164584,75007
492868,373798
137524,74204
185431,45600
67436,43774
177246,12699
458686,270385
141717,55050
427552,12102
332764,6889
96164,21967
217052,121202
325904,277545
341352,128102
367447,253271
122172,17366
25380,29337
275805,8275
370178,297893
410646,437629
185136,19422
97034,50466
74273,29996
85611,37814
336750,216792
136313,26298
521051,489374
144962,12536
400981,336060
230510,57084
519870,35234
238983,299982
494543,501327
223497,118685
233595,77883
368669,89819
296795,99656
533998,455693
158811,64451
289513,326266
209814,99842
160400,28743
179350,346865
133728,7111
127654,20659
471488,17128
278874,278263
87625,43548
149489,60562
285211,181367
35759,19271
238978,13863
263983,205420
248866,46621
156577,141896
386028,11273
112373,146049
163332,40817
277452,204682
364384,398326
168529,110919
261068,235929
234540,35256
119808,48112
112568,27484
369277,201517
137505,78768
292320,14212
248172,14510
349271,49687
113364,117942
99618,864
83190,74442
115944,11491
127106,156024
352623,190243
199523,27201
61410,33657
262886,25583
198085,69871
217647,88661
446697,270422
36164,30071
284123,63315
399927,44592
408623,345848
185729,11910
210087,91625
430731,464383
234185,217244
339671,23761
521030,449919
382711,19470
297088,172981
201787,52708
260396,1910
524007,520611
141284,147064
82600,157529
401414,461228
101214,122623
407771,48314
294719,203434
351161,30256
349322,499428
359029,115717
374812,101973
228782,3666
491850,14362
233219,2400
264968,491454
501280,291262
87799,5500
275334,249955
117473,49586
457170,267723
235358,1067
404041,400989
286345,51039
169709,85447
129795,41332
148477,40330
100181,30508
289295,70859
107506,189289
515311,35593
170040,108592
74560,26483
477697,446363
83166,2259
165635,721
442698,374973
280597,60943
412022,2511
511080,20870
184910,154143
199541,27301
104539,342966
189652,74858
104654,21328
394626,7404
190015,244281
144032,60710
43744,116084
129740,41409
243705,172152
244757,68319
466956,9861
372462,316133
207638,183336
206275,228432
179586,76860
428879,448456
434836,15421
69550,41577
295527,25796
75469,53755
76444,139075
52013,2666
258016,318971
134988,79931
535923,159020
321732,236931
196645,59499
167463,119982
353269,371495
344319,279852
231209,62667
447971,404641
214250,82837
128896,221489
442873,460320
234274,23592
216400,1907
229549,19473
172242,169949
373465,4301
478923,320512
504980,336364
256998,25871
378218,19486
190455,138082
106098,74749
32413,105383
40999,81473
240025,21260
195355,148591
387959,186664
172881,492584
216744,235948
59584,74095
283604,139824
235492,49771
222396,297208
132095,102227
345340,81970
425280,334120
354645,10226
384693,484008
128845,15511
40998,2751
311532,3092
225949,26443
471640,463677
39089,154669
231224,100400
23227,23043
211629,120343
170287,63774
193866,13226
472707,11934
18454,111501
98285,186608
98598,105067
243963,13614
389070,391951
246538,19816
424939,215171
380538,403265
427051,381221
483132,11339
299454,141049
313669,125606
198707,119506
351453,31358
121411,177755
303115,226895
54962,24414
128770,2289
350253,253171
227595,2330
428891,459233
113367,139582
445002,427827
502234,458471
314960,8176
454935,411309
114428,5475
407080,375566
481163,29806
329062,274258
168145,163415
275355,308284
88115,22807
40205,1909
286245,33951
461689,61760
84413,7674
240399,225075
505227,245776
333294,74707
386549,351033
136029,56851
133748,12465
185149,72600
169089,17769
297368,172298
88857,2856
260030,195148
214214,49624
278829,201901
206655,51120
88084,70826
415796,395055
303428,44010
192665,245851
486077,213502
368897,20762
302506,192397
280764,52493
182429,28113
76476,17454
29613,156812
429123,232036
264930,99079
150685,157130
478669,472433
339906,3097
227398,63777
523994,330252
185141,47768
329239,282548
138963,34073
125703,14202
133756,153565
531189,475219
222756,68960
241194,90983
130936,132256
142146,71622
269476,415
180525,6816
290042,105455
273219,234346
136285,122589
363368,165062
320313,224887
227587,5181
309314,8668
458367,13367
423982,310999
42244,173233
492011,509618
407034,22572
309290,17881
33111,434
60038,118586
122546,1205
471544,240289
130486,17336
218094,89864
329159,85840
297110,35051
16650,62760
141344,46394
177560,9854
213133,273333
20077,17500
83896,24793
290641,42593
483348,4011
331366,11271
42775,21591
525358,489410
278788,361552
531074,232100
144778,95081
196573,5397
175271,24775
145944,19643
253688,53361
223343,71106
76274,14047
76257,88002
128757,8687
173799,13712
60016,22021
392981,7178
213107,4245
516438,50542
263834,200064
130187,67388
377142,375570
463512,33640
476427,26681
452433,152077
152243,28635
464706,15126
379890,253619
467648,134119
317474,16921
485421,448478
445624,48651
203784,65580
256981,50673
184360,14452
248326,295
217055,147087
332842,58962
89163,154993
331872,43414
176128,3777
184355,14458
512880,291269
201416,10221
40621,7420
88123,22861
130944,12790
481051,97806
101913,42143
429043,372618
101031,56021
274394,224903
103458,2164
268560,10042
485728,508893
16008,31673
298877,637
198043,142454
101935,65472
140540,200932
474843,370495
207470,62759
332234,25440
396998,343239
80685,123105
289657,7763
129764,37567
190047,244272
206309,97786
157456,73521
168929,49484
